document_id,framing_style,framing_tool,pipe,model
4_1499,Implicit,Sarcasm,neighbor,mistral
4_1500,Implicit,Threat,neighbor,mistral
4_1501,Implicit,Irony,neighbor,mistral
4_1502,Implicit,Metaphor,neighbor,mistral
4_1503,Implicit,"Insult, Sarcasm",neighbor,mistral
4_1504,Implicit,Sarcasm,neighbor,mistral
4_1505,Implicit,Irony,neighbor,mistral
4_1506,Implicit,Metaphor,neighbor,mistral
4_1507,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1508,Implicit,Irony,neighbor,mistral
4_1509,Implicit,Irony,neighbor,mistral
4_1510,Explicit,,neighbor,mistral
4_1511,Implicit,Irony,neighbor,mistral
4_1512,Implicit,Irony,neighbor,mistral
4_1513,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1514,Implicit,Sarcasm,neighbor,mistral
4_1515,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1516,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1517,Implicit,Irony,neighbor,mistral
4_1518,Implicit,Irony,neighbor,mistral
4_1519,Implicit,Sarcasm,neighbor,mistral
4_1520,Implicit,Irony,neighbor,mistral
4_1521,Implicit,Sarcasm,neighbor,mistral
4_1523,Implicit,Irony,neighbor,mistral
4_1524,Explicit,,neighbor,mistral
4_1525,Explicit,,neighbor,mistral
4_1526,Implicit,Irony,neighbor,mistral
4_1527,Implicit,Sarcasm,neighbor,mistral
4_1528,Implicit,"Insult, Homophobic slur",neighbor,mistral
4_1529,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1530,Implicit,Irony,neighbor,mistral
4_1531,Implicit,Irony,neighbor,mistral
4_1532,Implicit,Irony,neighbor,mistral
4_1533,Implicit,Sarcasm,neighbor,mistral
4_1534,Implicit,Sarcasm,neighbor,mistral
4_1535,Explicit,,neighbor,mistral
4_1536,Implicit,Irony,neighbor,mistral
4_1537,Implicit,Irony,neighbor,mistral
4_1538,Implicit,Irony,neighbor,mistral
4_1539,Implicit,Irony,neighbor,mistral
4_1540,Explicit,,neighbor,mistral
4_1541,Implicit,Irony,neighbor,mistral
4_1542,Explicit,,neighbor,mistral
4_1543,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1544,Explicit,,neighbor,mistral
4_1545,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1546,Implicit,Sarcasm,neighbor,mistral
4_1547,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1548,Implicit,Coded Language,neighbor,mistral
4_1549,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1550,Implicit,Irony,neighbor,mistral
4_1551,Implicit,"Irony, Insult",neighbor,mistral
4_1552,Implicit,Sarcasm,neighbor,mistral
4_1553,Implicit,Irony,neighbor,mistral
4_1555,Implicit,Irony,neighbor,mistral
4_1556,Implicit,Irony,neighbor,mistral
4_1557,Implicit,Sarcasm,neighbor,mistral
4_1558,Implicit,Sarcasm,neighbor,mistral
4_1559,Implicit,"Insult, Coded Language",neighbor,mistral
4_1560,Implicit,Religious Text Interpretation,neighbor,mistral
4_1561,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1562,Implicit,Irony,neighbor,mistral
4_1563,Implicit,Irony,neighbor,mistral
4_1564,Implicit,Irony,neighbor,mistral
4_1565,Implicit,Storytelling (Metaphorical),neighbor,mistral
4_1566,Implicit,Sarcasm,neighbor,mistral
4_1567,Implicit,"[Sarcasm, Irony]",neighbor,mistral
4_1568,Implicit,Irony,neighbor,mistral
4_1569,Implicit,Sarcasm,neighbor,mistral
4_1570,Explicit,,neighbor,mistral
4_1571,Implicit,Irony,neighbor,mistral
4_1572,Implicit,Irony,neighbor,mistral
4_1573,Implicit,Irony,neighbor,mistral
4_1574,Implicit,Irony,neighbor,mistral
4_1575,Implicit,Irony,neighbor,mistral
4_1576,Implicit,Irony,neighbor,mistral
4_1577,Explicit,,neighbor,mistral
4_1578,Implicit,Irony,neighbor,mistral
4_1579,Implicit,Sarcasm,neighbor,mistral
4_1580,Implicit,Irony,neighbor,mistral
4_1581,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1582,Implicit,Irony,neighbor,mistral
4_1583,Implicit,"Irony, Coded Language",neighbor,mistral
4_1584,Implicit,Irony,neighbor,mistral
4_1585,Explicit,,neighbor,mistral
4_1587,Implicit,Irony,neighbor,mistral
4_1588,Explicit,,neighbor,mistral
4_1589,Explicit,,neighbor,mistral
4_1590,Implicit,Irony,neighbor,mistral
4_1591,Explicit,,neighbor,mistral
4_1592,Implicit,Sarcasm,neighbor,mistral
4_1593,Implicit,Irony,neighbor,mistral
4_1594,Implicit,Irony,neighbor,mistral
4_1595,Implicit,Sarcasm,neighbor,mistral
4_1596,Implicit,"Irony, Metaphor (implied through the use of 'honor killing')",neighbor,mistral
4_1597,Explicit,,neighbor,mistral
4_1598,Explicit,,neighbor,mistral
4_1599,Implicit,"Aggression, Threat",neighbor,mistral
4_1600,Implicit,Sarcasm,neighbor,mistral
4_1601,Implicit,Irony,neighbor,mistral
4_1602,Implicit,Irony,neighbor,mistral
4_1603,Implicit,Sarcasm,neighbor,mistral
4_1604,Implicit,Irony,neighbor,mistral
4_1605,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1606,Implicit,Irony,neighbor,mistral
4_1607,Implicit,Metaphor,neighbor,mistral
4_1608,Implicit,Sarcasm,neighbor,mistral
4_1609,Implicit,Tone,neighbor,mistral
4_1610,Implicit,Irony,neighbor,mistral
4_1611,Implicit,Irony,neighbor,mistral
4_1612,Implicit,"Irony, Coded Language",neighbor,mistral
4_1613,Implicit,Coded Language,neighbor,mistral
4_1614,Implicit,"Threatening Language, Sarcasm",neighbor,mistral
4_1615,Implicit,Irony,neighbor,mistral
4_1616,Implicit,Irony,neighbor,mistral
4_1617,Implicit,Irony,neighbor,mistral
4_1619,Implicit,Sarcasm,neighbor,mistral
4_1620,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1621,Explicit,,neighbor,mistral
4_1622,Implicit,Irony,neighbor,mistral
4_1623,Implicit,Irony,neighbor,mistral
4_1624,Implicit,Irony,neighbor,mistral
4_1625,Implicit,Irony,neighbor,mistral
4_1626,Implicit,Irony,neighbor,mistral
4_1627,Implicit,Irony,neighbor,mistral
4_1628,Implicit,Irony,neighbor,mistral
4_1629,Implicit,Irony,neighbor,mistral
4_1630,Implicit,"Sarcasm, Coded Language",neighbor,mistral
4_1631,Implicit,"Irony, Metaphor",neighbor,mistral
4_1632,Implicit,Irony,neighbor,mistral
4_1633,Implicit,Irony,neighbor,mistral
4_1634,Implicit,Irony,neighbor,mistral
4_1635,Implicit,Irony,neighbor,mistral
4_1636,Implicit,Sarcasm,neighbor,mistral
4_1637,Implicit,Irony,neighbor,mistral
4_1638,Implicit,Irony,neighbor,mistral
4_1639,Implicit,Irony,neighbor,mistral
4_1640,Implicit,Irony,neighbor,mistral
4_1641,Ambiguous,,neighbor,mistral
4_1642,Implicit,Irony,neighbor,mistral
4_1643,Implicit,Sarcasm,neighbor,mistral
4_1644,Implicit,Irony,neighbor,mistral
4_1645,Implicit,Sarcasm,neighbor,mistral
4_1646,Implicit,Irony,neighbor,mistral
4_1647,Implicit,Irony,neighbor,mistral
4_1648,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1649,Implicit,Irony,neighbor,mistral
4_1651,Implicit,Irony,neighbor,mistral
4_1652,Implicit,Irony,neighbor,mistral
4_1653,Implicit,Irony,neighbor,mistral
4_1654,Implicit,Irony,neighbor,mistral
4_1655,Implicit,Irony,neighbor,mistral
4_1656,Implicit,Irony,neighbor,mistral
4_1657,Implicit,Irony,neighbor,mistral
4_1658,Implicit,Sarcasm,neighbor,mistral
4_1659,Implicit,Irony,neighbor,mistral
4_1660,Explicit,,neighbor,mistral
4_1661,Implicit,Irony,neighbor,mistral
4_1662,Implicit,Metaphor,neighbor,mistral
4_1663,Implicit,"Hyperbole, Metaphor",neighbor,mistral
4_1664,Implicit,Irony,neighbor,mistral
4_1665,Implicit,Irony,neighbor,mistral
4_1666,Implicit,Hyperbole,neighbor,mistral
4_1667,Explicit,,neighbor,mistral
4_1668,Implicit,Sarcasm,neighbor,mistral
4_1669,Implicit,Irony,neighbor,mistral
4_1670,Implicit,Irony,neighbor,mistral
4_1671,Implicit,Irony,neighbor,mistral
4_1672,Implicit,Irony,neighbor,mistral
4_1673,Implicit,Coded Language,neighbor,mistral
4_1674,Implicit,"Irony, Metaphor (in the use of 'HA HA')",neighbor,mistral
4_1675,Implicit,Sarcasm,neighbor,mistral
4_1676,Implicit,Irony,neighbor,mistral
4_1677,Implicit,"Irony, Metaphor",neighbor,mistral
4_1678,Implicit,Irony,neighbor,mistral
4_1679,Explicit,,neighbor,mistral
4_1680,Implicit,"Aggression, Rhetorical Question",neighbor,mistral
4_1682,Implicit,Sarcasm,neighbor,mistral
4_1683,Implicit,Sarcasm,neighbor,mistral
4_1684,Implicit,Irony,neighbor,mistral
4_1685,Implicit,Irony,neighbor,mistral
4_1686,Implicit,Sarcasm,neighbor,mistral
4_1687,Implicit,Sarcasm,neighbor,mistral
4_1688,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1689,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1690,Implicit,Irony,neighbor,mistral
4_1691,Implicit,Sarcasm,neighbor,mistral
4_1692,Implicit,Irony,neighbor,mistral
4_1693,Explicit,,neighbor,mistral
4_1694,Explicit,,neighbor,mistral
4_1695,Implicit,Irony,neighbor,mistral
4_1696,Implicit,Hyperbole,neighbor,mistral
4_1697,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1698,Implicit,Irony,neighbor,mistral
4_1699,Explicit,,neighbor,mistral
4_1700,Implicit,Irony,neighbor,mistral
4_1701,Implicit,Irony,neighbor,mistral
4_1702,Implicit,Irony,neighbor,mistral
4_1703,Implicit,Irony,neighbor,mistral
4_1704,Implicit,Sarcasm,neighbor,mistral
4_1705,Implicit,Hyperbole,neighbor,mistral
4_1706,Implicit,Sarcasm,neighbor,mistral
4_1707,Implicit,Racism,neighbor,mistral
4_1708,Implicit,Sarcasm,neighbor,mistral
4_1709,Implicit,Sarcasm,neighbor,mistral
4_1710,Implicit,Irony,neighbor,mistral
4_1711,Implicit,Irony,neighbor,mistral
4_1713,Implicit,Irony,neighbor,mistral
4_1714,Implicit,Irony,neighbor,mistral
4_1715,Implicit,"Irony, Coded Language (Quran verses)",neighbor,mistral
4_1716,Implicit,Irony,neighbor,mistral
4_1717,Implicit,Irony,neighbor,mistral
4_1718,Implicit,Irony,neighbor,mistral
4_1719,Implicit,Sarcasm,neighbor,mistral
4_1720,Explicit,,neighbor,mistral
4_1721,Implicit,Sarcasm,neighbor,mistral
4_1722,Explicit,,neighbor,mistral
4_1723,Implicit,Sarcasm,neighbor,mistral
4_1724,Implicit,Sarcasm,neighbor,mistral
4_1725,Implicit,Historical Context,neighbor,mistral
4_1726,Implicit,Irony,neighbor,mistral
4_1727,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1728,Explicit,,neighbor,mistral
4_1729,Implicit,Irony,neighbor,mistral
4_1730,Explicit,,neighbor,mistral
4_1731,Explicit,,neighbor,mistral
4_1732,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1733,Explicit,,neighbor,mistral
4_1734,Implicit,Irony,neighbor,mistral
4_1735,Implicit,Irony,neighbor,mistral
4_1736,Implicit,"Irony, Metaphor",neighbor,mistral
4_1737,Implicit,Historical Narrative,neighbor,mistral
4_1738,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1739,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1740,Implicit,Irony,neighbor,mistral
4_1741,Implicit,Irony,neighbor,mistral
4_1742,Implicit,Irony,neighbor,mistral
4_1744,Implicit,Sarcasm,neighbor,mistral
4_1745,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1746,Implicit,Irony,neighbor,mistral
4_1747,Implicit,Irony,neighbor,mistral
4_1748,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1749,Implicit,Irony,neighbor,mistral
4_1750,Implicit,"Irony, Metaphor (75 virgins as reward for patience and chastity; women referred to in a derogatory manner)",neighbor,mistral
4_1751,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1752,Implicit,Sarcasm,neighbor,mistral
4_1753,Explicit,,neighbor,mistral
4_1754,Implicit,Irony,neighbor,mistral
4_1755,Implicit,Irony,neighbor,mistral
4_1756,Implicit,Irony,neighbor,mistral
4_1757,Implicit,Irony,neighbor,mistral
4_1758,Implicit,Irony,neighbor,mistral
4_1759,Implicit,Irony,neighbor,mistral
4_1760,Implicit,Sarcasm,neighbor,mistral
4_1761,Implicit,"Irony, Coded Language",neighbor,mistral
4_1762,Implicit,Irony,neighbor,mistral
4_1763,Implicit,Irony,neighbor,mistral
4_1764,Implicit,Irony,neighbor,mistral
4_1765,Implicit,Coded Language,neighbor,mistral
4_1766,Implicit,"Hatred Speech (includes Sarcasm, Derogatory Language)",neighbor,mistral
4_1767,Implicit,Irony,neighbor,mistral
4_1768,Implicit,Irony,neighbor,mistral
4_1769,Implicit,Irony,neighbor,mistral
4_1770,Implicit,Sarcasm,neighbor,mistral
4_1771,Implicit,Metaphor,neighbor,mistral
4_1772,Implicit,Sarcasm,neighbor,mistral
4_1773,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1775,Implicit,Irony,neighbor,mistral
4_1776,Implicit,Sarcasm,neighbor,mistral
4_1777,Implicit,"[Sarcasm, Irony]",neighbor,mistral
4_1778,Implicit,Irony,neighbor,mistral
4_1779,Implicit,Sarcasm,neighbor,mistral
4_1780,Implicit,Sarcasm,neighbor,mistral
4_1781,Explicit,,neighbor,mistral
4_1782,Explicit,,neighbor,mistral
4_1783,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1784,Implicit,"Irony, Metaphor",neighbor,mistral
4_1785,Implicit,"Sarcasm, Insult",neighbor,mistral
4_1786,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1787,Implicit,Irony,neighbor,mistral
4_1788,Implicit,Irony,neighbor,mistral
4_1789,Implicit,Sarcasm,neighbor,mistral
4_1790,Implicit,Irony,neighbor,mistral
4_1791,Implicit,Irony,neighbor,mistral
4_1792,Implicit,Sarcasm,neighbor,mistral
4_1793,Implicit,Irony,neighbor,mistral
4_1794,Implicit,Sarcasm,neighbor,mistral
4_1795,Implicit,Irony,neighbor,mistral
4_1796,Implicit,Irony,neighbor,mistral
4_1797,Implicit,Irony,neighbor,mistral
4_1798,Implicit,Irony,neighbor,mistral
4_1799,Explicit,,neighbor,mistral
4_1800,Implicit,Irony,neighbor,mistral
4_1801,Implicit,Irony,neighbor,mistral
4_1802,Implicit,Irony,neighbor,mistral
4_1803,Implicit,Irony,neighbor,mistral
4_1804,Implicit,Irony,neighbor,mistral
4_1806,Implicit,Irony,neighbor,mistral
4_1807,Implicit,"Irony, Coded Language",neighbor,mistral
4_1808,Implicit,Irony,neighbor,mistral
4_1809,Implicit,Irony,neighbor,mistral
4_1810,Implicit,Irony,neighbor,mistral
4_1811,Explicit,,neighbor,mistral
4_1812,Implicit,Irony,neighbor,mistral
4_1813,Explicit,,neighbor,mistral
4_1814,Implicit,Irony,neighbor,mistral
4_1815,Implicit,Irony,neighbor,mistral
4_1816,Implicit,Irony,neighbor,mistral
4_1817,Implicit,Irony,neighbor,mistral
4_1818,Implicit,Irony,neighbor,mistral
4_1819,Implicit,"Irony, Metaphor",neighbor,mistral
4_1820,Implicit,Irony,neighbor,mistral
4_1821,Implicit,Irony,neighbor,mistral
4_1822,Explicit,,neighbor,mistral
4_1823,Implicit,Irony,neighbor,mistral
4_1824,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1825,Implicit,Irony,neighbor,mistral
4_1826,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1827,Implicit,Irony,neighbor,mistral
4_1828,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1829,Implicit,Sarcasm,neighbor,mistral
4_1830,Implicit,"Irony, Metaphor",neighbor,mistral
4_1831,Implicit,Irony,neighbor,mistral
4_1832,Implicit,"Metaphor, Sarcasm",neighbor,mistral
4_1833,Implicit,Irony,neighbor,mistral
4_1834,Implicit,Irony,neighbor,mistral
4_1835,Implicit,"Irony, Metaphor",neighbor,mistral
4_1837,Implicit,Sarcasm,neighbor,mistral
4_1838,Implicit,Coded Language,neighbor,mistral
4_1839,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1840,Implicit,"Irony, Aggression",neighbor,mistral
4_1841,Implicit,Irony,neighbor,mistral
4_1842,Implicit,Irony,neighbor,mistral
4_1843,Implicit,Sarcasm,neighbor,mistral
4_1844,Implicit,Sarcasm,neighbor,mistral
4_1845,Implicit,Irony,neighbor,mistral
4_1846,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1847,Implicit,Irony,neighbor,mistral
4_1848,Implicit,Irony,neighbor,mistral
4_1849,Implicit,Sarcasm,neighbor,mistral
4_1850,Implicit,Metaphor,neighbor,mistral
4_1851,Implicit,Irony,neighbor,mistral
4_1852,Implicit,Irony,neighbor,mistral
4_1853,Implicit,Irony,neighbor,mistral
4_1854,Implicit,Irony,neighbor,mistral
4_1855,Implicit,Metaphor,neighbor,mistral
4_1856,Implicit,Hate Speech (includes Racism and Xenophobia),neighbor,mistral
4_1857,Explicit,,neighbor,mistral
4_1858,Implicit,Irony,neighbor,mistral
4_1859,Implicit,Irony,neighbor,mistral
4_1860,Implicit,Irony,neighbor,mistral
4_1861,Implicit,Sarcasm,neighbor,mistral
4_1862,Explicit,,neighbor,mistral
4_1863,Implicit,Irony,neighbor,mistral
4_1864,Implicit,Irony,neighbor,mistral
4_1865,Implicit,Sarcasm,neighbor,mistral
4_1866,Implicit,Sarcasm,neighbor,mistral
4_1868,Implicit,Irony,neighbor,mistral
4_1869,Implicit,Irony,neighbor,mistral
4_1870,Explicit,,neighbor,mistral
4_1871,Implicit,Irony,neighbor,mistral
4_1872,Implicit,Defensiveness,neighbor,mistral
4_1873,Implicit,Sarcasm,neighbor,mistral
4_1874,Implicit,"Aggression, Insult",neighbor,mistral
4_1875,Implicit,Sarcasm,neighbor,mistral
4_1876,Implicit,Irony,neighbor,mistral
4_1877,Implicit,"Racism, Derogatory Language",neighbor,mistral
4_1878,Implicit,Irony,neighbor,mistral
4_1879,Implicit,Irony,neighbor,mistral
4_1880,Implicit,Irony,neighbor,mistral
4_1881,Implicit,Sarcasm,neighbor,mistral
4_1882,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1883,Implicit,"Metaphor, Coded Language",neighbor,mistral
4_1884,Implicit,Irony,neighbor,mistral
4_1885,Explicit,,neighbor,mistral
4_1886,Implicit,Irony,neighbor,mistral
4_1887,Implicit,Coded Language,neighbor,mistral
4_1888,Implicit,Sarcasm,neighbor,mistral
4_1889,Implicit,"Sarcasm, Insult",neighbor,mistral
4_1890,Implicit,Coded Language,neighbor,mistral
4_1891,Explicit,,neighbor,mistral
4_1892,Implicit,Irony,neighbor,mistral
4_1893,Implicit,Sarcasm,neighbor,mistral
4_1894,Explicit,,neighbor,mistral
4_1895,Implicit,Irony,neighbor,mistral
4_1896,Implicit,Irony,neighbor,mistral
4_1897,Implicit,Sarcasm,neighbor,mistral
4_1899,Implicit,Metaphor,neighbor,mistral
4_1900,Implicit,Irony,neighbor,mistral
4_1901,Implicit,Irony,neighbor,mistral
4_1902,Implicit,Irony,neighbor,mistral
4_1903,Implicit,Irony,neighbor,mistral
4_1904,Implicit,Sarcasm,neighbor,mistral
4_1905,Implicit,Irony,neighbor,mistral
4_1906,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1907,Implicit,Irony,neighbor,mistral
4_1908,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1909,Implicit,Irony,neighbor,mistral
4_1910,Implicit,Sarcasm,neighbor,mistral
4_1911,Implicit,Irony,neighbor,mistral
4_1912,Explicit,,neighbor,mistral
4_1913,Implicit,Irony,neighbor,mistral
4_1914,Implicit,Irony,neighbor,mistral
4_1915,Implicit,Irony,neighbor,mistral
4_1916,Implicit,Irony,neighbor,mistral
4_1917,Implicit,Irony,neighbor,mistral
4_1918,Explicit,,neighbor,mistral
4_1919,Implicit,Irony,neighbor,mistral
4_1920,Explicit,,neighbor,mistral
4_1921,Implicit,Irony,neighbor,mistral
4_1922,Implicit,"Threat (implied violence), Misogyny",neighbor,mistral
4_1923,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1924,Explicit,,neighbor,mistral
4_1925,Implicit,"Sarcasm, Threat",neighbor,mistral
4_1926,Implicit,Sarcasm,neighbor,mistral
4_1927,Implicit,Quoted historical statements expressing hate speech and incitement to violence,neighbor,mistral
4_1928,Implicit,"Quotation used as a form of argument, potential irony in the statement 'It is normal; we have taken their country' and possible metaphorical use of God's promise",neighbor,mistral
4_1930,Implicit,Sarcasm,neighbor,mistral
4_1931,Implicit,Sarcasm,neighbor,mistral
4_1932,Implicit,Irony,neighbor,mistral
4_1933,Implicit,Irony,neighbor,mistral
4_1934,Implicit,Sarcasm,neighbor,mistral
4_1935,Explicit,,neighbor,mistral
4_1936,Implicit,Irony,neighbor,mistral
4_1937,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1938,Implicit,Irony,neighbor,mistral
4_1939,Implicit,Irony,neighbor,mistral
4_1940,Implicit,Irony,neighbor,mistral
4_1941,Implicit,Metaphor,neighbor,mistral
4_1942,Implicit,Irony,neighbor,mistral
4_1943,Implicit,Irony,neighbor,mistral
4_1944,Explicit,,neighbor,mistral
4_1945,Implicit,Irony,neighbor,mistral
4_1946,Implicit,Irony,neighbor,mistral
4_1947,Implicit,Irony,neighbor,mistral
4_1948,Explicit,,neighbor,mistral
4_1949,Implicit,Irony,neighbor,mistral
4_1950,Implicit,Irony,neighbor,mistral
4_1951,Implicit,"Hate Speech, Coded Language",neighbor,mistral
4_1952,Implicit,Irony,neighbor,mistral
4_1953,Implicit,Irony,neighbor,mistral
4_1954,Implicit,Irony,neighbor,mistral
4_1955,Implicit,"Irony, Metaphor",neighbor,mistral
4_1956,Implicit,Sarcasm,neighbor,mistral
4_1957,Implicit,Irony,neighbor,mistral
4_1958,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1959,Implicit,Irony,neighbor,mistral
4_1961,Implicit,Irony,neighbor,mistral
4_1962,Implicit,Metaphor,neighbor,mistral
4_1963,Implicit,Irony,neighbor,mistral
4_1964,Implicit,Irony,neighbor,mistral
4_1965,Implicit,Irony,neighbor,mistral
4_1966,Implicit,Irony,neighbor,mistral
4_1967,Implicit,Irony,neighbor,mistral
4_1968,Implicit,Irony,neighbor,mistral
4_1969,Implicit,Irony,neighbor,mistral
4_1970,Implicit,Irony,neighbor,mistral
4_1971,Implicit,Irony,neighbor,mistral
4_1972,Implicit,Coded Language,neighbor,mistral
4_1973,Implicit,Irony,neighbor,mistral
4_1974,Implicit,"Irony, Sarcasm",neighbor,mistral
4_1975,Implicit,"Sarcasm, Irony",neighbor,mistral
4_1976,Implicit,Irony,neighbor,mistral
4_1977,Implicit,Irony,neighbor,mistral
4_1978,Implicit,Irony,neighbor,mistral
4_1979,Implicit,Sarcasm,neighbor,mistral
4_1980,Implicit,Irony,neighbor,mistral
4_1981,Implicit,Irony,neighbor,mistral
4_1982,Implicit,Irony,neighbor,mistral
4_1983,Implicit,Irony,neighbor,mistral
4_1984,Implicit,Irony,neighbor,mistral
4_1985,Implicit,Irony,neighbor,mistral
4_1986,Implicit,Irony,neighbor,mistral
4_1987,Implicit,Sarcasm,neighbor,mistral
4_1988,Implicit,Coded Language,neighbor,mistral
4_1989,Implicit,"Sarcasm, Hate Speech",neighbor,mistral
4_1990,Implicit,Sarcasm,neighbor,mistral
4_1992,Implicit,Sarcasm,neighbor,mistral
4_1993,Implicit,Sarcasm,neighbor,mistral
4_1994,Implicit,Sarcasm,neighbor,mistral
4_1995,Implicit,Irony,neighbor,mistral
4_1996,Implicit,"Sarcasm, Metaphor",neighbor,mistral
4_1997,Implicit,Sarcasm,neighbor,mistral
4_1998,Implicit,Sarcasm,neighbor,mistral
4_1999,Implicit,Irony,neighbor,mistral
4_2000,Implicit,Sarcasm,neighbor,mistral
4_2001,Implicit,Irony,neighbor,mistral
4_2002,Implicit,Irony,neighbor,mistral
4_2003,Implicit,Irony,neighbor,mistral
4_2004,Explicit,,neighbor,mistral
4_2005,Implicit,Coded Language,neighbor,mistral
4_2006,Implicit,Sarcasm,neighbor,mistral
4_2007,Implicit,Irony,neighbor,mistral
4_2008,Implicit,Irony,neighbor,mistral
4_2009,Implicit,Coded Language,neighbor,mistral
4_2010,Implicit,Sarcasm,neighbor,mistral
4_2011,Implicit,Irony,neighbor,mistral
4_2012,Explicit,,neighbor,mistral
4_2013,Implicit,Irony,neighbor,mistral
4_2014,Implicit,Irony,neighbor,mistral
4_2015,Implicit,Irony,neighbor,mistral
4_2016,Implicit,"Sarcasm, Racial Disparagement",neighbor,mistral
4_2017,Implicit,Irony,neighbor,mistral
4_2018,Implicit,Irony,neighbor,mistral
4_2019,Explicit,,neighbor,mistral
4_2020,Implicit,Sarcasm,neighbor,mistral
4_2021,Implicit,Irony,neighbor,mistral
4_2023,Explicit,,neighbor,mistral
4_2024,Implicit,Irony,neighbor,mistral
4_2025,Implicit,Sarcasm,neighbor,mistral
4_2026,Implicit,Sarcasm,neighbor,mistral
4_2027,Implicit,Irony,neighbor,mistral
4_2028,Implicit,Coded Language,neighbor,mistral
4_2029,Implicit,Sarcasm,neighbor,mistral
4_2030,Explicit,,neighbor,mistral
4_2031,Implicit,Irony,neighbor,mistral
4_2032,Implicit,Sarcasm,neighbor,mistral
4_2033,Implicit,Irony,neighbor,mistral
4_2034,Implicit,Irony,neighbor,mistral
4_2035,Implicit,Possible Sarcasm,neighbor,mistral
4_2036,Implicit,"Irony, Metaphor",neighbor,mistral
4_2037,Implicit,Irony,neighbor,mistral
4_2038,Implicit,Irony,neighbor,mistral
4_2039,Implicit,Irony,neighbor,mistral
4_2040,Implicit,Irony,neighbor,mistral
4_2041,Implicit,Irony,neighbor,mistral
4_2042,Implicit,Coded Language,neighbor,mistral
4_2043,Implicit,Sarcasm,neighbor,mistral
4_2044,Implicit,Irony,neighbor,mistral
4_2045,Implicit,Sarcasm,neighbor,mistral
4_2046,Explicit,,neighbor,mistral
4_2047,Implicit,Irony,neighbor,mistral
4_2048,Explicit,,neighbor,mistral
4_2049,Implicit,"Irony, Coded Language",neighbor,mistral
4_2050,Explicit,,neighbor,mistral
4_2051,Implicit,"Sarcasm, Coded Language",neighbor,mistral
4_2052,Implicit,Irony,neighbor,mistral
4_2054,Implicit,Irony,neighbor,mistral
4_2055,Implicit,"Sarcasm, Racism",neighbor,mistral
4_2056,Explicit,,neighbor,mistral
4_2057,Implicit,"Sarcasm, Offensive Language",neighbor,mistral
4_2058,Implicit,Irony,neighbor,mistral
4_2059,Implicit,Irony,neighbor,mistral
4_2060,Implicit,"Irony, Coded Language",neighbor,mistral
4_2061,Implicit,Sarcasm,neighbor,mistral
4_2062,Implicit,"Irony, Coded Language",neighbor,mistral
4_2063,Implicit,Irony,neighbor,mistral
4_2064,Implicit,Irony,neighbor,mistral
4_2065,Explicit,,neighbor,mistral
4_2066,Implicit,Irony,neighbor,mistral
4_2067,Implicit,Sarcasm,neighbor,mistral
4_2068,Implicit,"Repetition could indicate frustration or insistence, potentially implying a sense of urgency or importance in what she is saying.",neighbor,mistral
4_2069,Implicit,Irony,neighbor,mistral
4_2070,Implicit,Irony,neighbor,mistral
4_2071,Implicit,Irony,neighbor,mistral
4_2072,Implicit,Sarcasm,neighbor,mistral
4_2073,Implicit,Irony,neighbor,mistral
4_2074,Implicit,Sarcasm,neighbor,mistral
4_2075,Implicit,Irony,neighbor,mistral
