document_id,framing_style,framing_tool,pipe,model
4_1491,Implicit,Sarcasm,neighbor,mistral-small
4_1492,Implicit,Sarcasm,neighbor,mistral-small
4_1493,Implicit,Metaphor,neighbor,mistral-small
4_1494,Implicit,Sarcasm,neighbor,mistral-small
4_1495,Implicit,Sarcasm,neighbor,mistral-small
4_1496,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1497,Implicit,"Sarcasm, Irony and Coded Language.",neighbor,mistral-small
4_1498,Implicit,Coded Language,neighbor,mistral-small
4_1499,Implicit,Sarcasm,neighbor,mistral-small
4_1500,Implicit,Sarcasm,neighbor,mistral-small
4_1501,Explicit,,neighbor,mistral-small
4_1502,Explicit,,neighbor,mistral-small
4_1503,Implicit,Sarcasm,neighbor,mistral-small
4_1504,Implicit,Sarcasm,neighbor,mistral-small
4_1505,Implicit,Coded Language,neighbor,mistral-small
4_1506,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1507,Implicit,Sarcasm,neighbor,mistral-small
4_1508,Implicit,Sarcasm,neighbor,mistral-small
4_1509,Implicit,`Sarcasm`,neighbor,mistral-small
4_1510,Explicit,,neighbor,mistral-small
4_1511,Explicit,,neighbor,mistral-small
4_1512,Implicit,`Coded Language`,neighbor,mistral-small
4_1513,Explicit,,neighbor,mistral-small
4_1514,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1515,Implicit,Sarcasm,neighbor,mistral-small
4_1516,Explicit,,neighbor,mistral-small
4_1517,Implicit,Coded Language,neighbor,mistral-small
4_1518,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1519,Implicit,Sarcasm,neighbor,mistral-small
4_1520,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1521,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1523,Explicit,,neighbor,mistral-small
4_1524,Explicit,,neighbor,mistral-small
4_1525,Explicit,,neighbor,mistral-small
4_1526,Implicit,Metaphor,neighbor,mistral-small
4_1527,Implicit,Sarcasm,neighbor,mistral-small
4_1528,Implicit,Sarcasm,neighbor,mistral-small
4_1529,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1530,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1531,Implicit,Sarcasm,neighbor,mistral-small
4_1532,Implicit,Sarcasm,neighbor,mistral-small
4_1533,Implicit,Sarcasm,neighbor,mistral-small
4_1534,Implicit,Sarcasm,neighbor,mistral-small
4_1535,Implicit,Coded Language,neighbor,mistral-small
4_1536,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1537,Implicit,Sarcasm,neighbor,mistral-small
4_1538,Implicit,Coded Language,neighbor,mistral-small
4_1539,Implicit,Coded Language,neighbor,mistral-small
4_1540,Implicit,Coded Language,neighbor,mistral-small
4_1541,Implicit,`Sarcasm`,neighbor,mistral-small
4_1542,Explicit,,neighbor,mistral-small
4_1543,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1544,Implicit,Sarcasm,neighbor,mistral-small
4_1545,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1546,Implicit,Sarcasm,neighbor,mistral-small
4_1547,Implicit,Sarcasm,neighbor,mistral-small
4_1548,Implicit,Sarcasm,neighbor,mistral-small
4_1549,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1550,Implicit,`Sarcasm`,neighbor,mistral-small
4_1551,Implicit,Sarcasm,neighbor,mistral-small
4_1552,Implicit,Sarcasm,neighbor,mistral-small
4_1553,Implicit,Metaphor,neighbor,mistral-small
4_1555,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1556,Implicit,Metaphor,neighbor,mistral-small
4_1557,Implicit,Sarcasm,neighbor,mistral-small
4_1558,Implicit,Sarcasm,neighbor,mistral-small
4_1559,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1560,Implicit,Coded Language,neighbor,mistral-small
4_1561,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1562,Implicit,Irony,neighbor,mistral-small
4_1563,Implicit,Coded Language,neighbor,mistral-small
4_1564,Implicit,Sarcasm,neighbor,mistral-small
4_1565,Implicit,`Metaphor`,neighbor,mistral-small
4_1566,Implicit,Sarcasm,neighbor,mistral-small
4_1567,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1568,Explicit,,neighbor,mistral-small
4_1569,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1570,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1571,Implicit,Sarcasm,neighbor,mistral-small
4_1572,Explicit,,neighbor,mistral-small
4_1573,Implicit,Sarcasm,neighbor,mistral-small
4_1574,Implicit,Sarcasm,neighbor,mistral-small
4_1575,Explicit,,neighbor,mistral-small
4_1576,Implicit,Metaphor,neighbor,mistral-small
4_1577,Explicit,,neighbor,mistral-small
4_1578,Implicit,Sarcasm,neighbor,mistral-small
4_1579,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1580,Implicit,Coded Language,neighbor,mistral-small
4_1581,Implicit,Sarcasm,neighbor,mistral-small
4_1582,Implicit,Sarcasm,neighbor,mistral-small
4_1583,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1584,Implicit,Sarcasm,neighbor,mistral-small
4_1585,Explicit,,neighbor,mistral-small
4_1587,Implicit,Sarcasm,neighbor,mistral-small
4_1588,Explicit,,neighbor,mistral-small
4_1589,Explicit,,neighbor,mistral-small
4_1590,Implicit,Sarcasm,neighbor,mistral-small
4_1591,Implicit,Sarcasm,neighbor,mistral-small
4_1592,Implicit,Sarcasm,neighbor,mistral-small
4_1593,Implicit,Sarcasm,neighbor,mistral-small
4_1594,Implicit,Sarcasm,neighbor,mistral-small
4_1595,Implicit,Sarcasm,neighbor,mistral-small
4_1596,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1597,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1598,Explicit,,neighbor,mistral-small
4_1599,Explicit,,neighbor,mistral-small
4_1600,Explicit,,neighbor,mistral-small
4_1601,Implicit,Metaphor,neighbor,mistral-small
4_1602,Implicit,Sarcasm,neighbor,mistral-small
4_1603,Implicit,Metaphor,neighbor,mistral-small
4_1604,Implicit,Sarcasm,neighbor,mistral-small
4_1605,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1606,Implicit,Irony,neighbor,mistral-small
4_1607,Implicit,`Metaphor`,neighbor,mistral-small
4_1608,Implicit,`Sarcasm`,neighbor,mistral-small
4_1609,Implicit,Metaphor,neighbor,mistral-small
4_1610,Explicit,,neighbor,mistral-small
4_1611,Implicit,Coded Language,neighbor,mistral-small
4_1612,Explicit,,neighbor,mistral-small
4_1613,Implicit,Coded Language,neighbor,mistral-small
4_1614,Implicit,Metaphor,neighbor,mistral-small
4_1615,Implicit,Metaphor,neighbor,mistral-small
4_1616,Implicit,Sarcasm,neighbor,mistral-small
4_1617,Implicit,`Metaphor`,neighbor,mistral-small
4_1619,Implicit,Sarcasm,neighbor,mistral-small
4_1620,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1621,Explicit,,neighbor,mistral-small
4_1622,Implicit,Sarcasm,neighbor,mistral-small
4_1623,Implicit,Sarcasm,neighbor,mistral-small
4_1624,Implicit,Sarcasm,neighbor,mistral-small
4_1625,Implicit,Sarcasm,neighbor,mistral-small
4_1626,Implicit,Sarcasm,neighbor,mistral-small
4_1627,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1628,Implicit,Sarcasm,neighbor,mistral-small
4_1629,Implicit,Sarcasm,neighbor,mistral-small
4_1630,Implicit,Sarcasm,neighbor,mistral-small
4_1631,Implicit,Sarcasm,neighbor,mistral-small
4_1632,Implicit,Metaphor,neighbor,mistral-small
4_1633,Implicit,Metaphor,neighbor,mistral-small
4_1634,Implicit,Sarcasm,neighbor,mistral-small
4_1635,Implicit,Sarcasm,neighbor,mistral-small
4_1636,Implicit,Sarcasm,neighbor,mistral-small
4_1637,Explicit,,neighbor,mistral-small
4_1638,Implicit,Sarcasm,neighbor,mistral-small
4_1639,Implicit,`Metaphor`,neighbor,mistral-small
4_1640,Implicit,Irony,neighbor,mistral-small
4_1641,Explicit,,neighbor,mistral-small
4_1642,Explicit,,neighbor,mistral-small
4_1643,Implicit,Sarcasm,neighbor,mistral-small
4_1644,Implicit,Metaphor,neighbor,mistral-small
4_1645,Explicit,,neighbor,mistral-small
4_1646,Implicit,Coded Language,neighbor,mistral-small
4_1647,Explicit,,neighbor,mistral-small
4_1648,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
4_1649,Implicit,Coded Language,neighbor,mistral-small
4_1651,Explicit,,neighbor,mistral-small
4_1652,Implicit,Sarcasm,neighbor,mistral-small
4_1653,Explicit,,neighbor,mistral-small
4_1654,Explicit,,neighbor,mistral-small
4_1655,Implicit,Sarcasm,neighbor,mistral-small
4_1656,Implicit,Coded Language,neighbor,mistral-small
4_1657,Explicit,,neighbor,mistral-small
4_1658,Explicit,,neighbor,mistral-small
4_1659,Implicit,Irony,neighbor,mistral-small
4_1660,Explicit,,neighbor,mistral-small
4_1661,Implicit,Sarcasm,neighbor,mistral-small
4_1662,Explicit,,neighbor,mistral-small
4_1663,Implicit,"Metaphor, Coded Language",neighbor,mistral-small
4_1664,Implicit,Sarcasm,neighbor,mistral-small
4_1665,Implicit,Sarcasm,neighbor,mistral-small
4_1666,Explicit,,neighbor,mistral-small
4_1667,Explicit,,neighbor,mistral-small
4_1668,Explicit,,neighbor,mistral-small
4_1669,Explicit,,neighbor,mistral-small
4_1670,Explicit,,neighbor,mistral-small
4_1671,Explicit,,neighbor,mistral-small
4_1672,Explicit,,neighbor,mistral-small
4_1673,Explicit,,neighbor,mistral-small
4_1674,Implicit,"[""Irony"", ""Metaphor""]",neighbor,mistral-small
4_1675,Implicit,Sarcasm,neighbor,mistral-small
4_1676,Implicit,`Irony`,neighbor,mistral-small
4_1677,Implicit,`Irony`,neighbor,mistral-small
4_1678,Explicit,,neighbor,mistral-small
4_1679,Explicit,,neighbor,mistral-small
4_1680,Explicit,,neighbor,mistral-small
4_1682,Implicit,Coded Language,neighbor,mistral-small
4_1683,Implicit,Sarcasm,neighbor,mistral-small
4_1684,Implicit,Sarcasm,neighbor,mistral-small
4_1685,Implicit,Sarcasm,neighbor,mistral-small
4_1686,Implicit,Sarcasm,neighbor,mistral-small
4_1687,Implicit,Sarcasm,neighbor,mistral-small
4_1688,Implicit,Sarcasm,neighbor,mistral-small
4_1689,Explicit,,neighbor,mistral-small
4_1690,Explicit,,neighbor,mistral-small
4_1691,Explicit,,neighbor,mistral-small
4_1692,Explicit,,neighbor,mistral-small
4_1693,Explicit,,neighbor,mistral-small
4_1694,Implicit,Sarcasm,neighbor,mistral-small
4_1695,Explicit,,neighbor,mistral-small
4_1696,Explicit,,neighbor,mistral-small
4_1697,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1698,Implicit,Sarcasm,neighbor,mistral-small
4_1699,Implicit,Sarcasm,neighbor,mistral-small
4_1700,Implicit,Sarcasm,neighbor,mistral-small
4_1701,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1702,Implicit,Sarcasm,neighbor,mistral-small
4_1703,Implicit,Sarcasm,neighbor,mistral-small
4_1704,Implicit,Metaphor,neighbor,mistral-small
4_1705,Implicit,`Sarcasm`,neighbor,mistral-small
4_1706,Implicit,Sarcasm,neighbor,mistral-small
4_1707,Implicit,Sarcasm,neighbor,mistral-small
4_1708,Implicit,Coded Language,neighbor,mistral-small
4_1709,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1710,Implicit,Metaphor,neighbor,mistral-small
4_1711,Implicit,Sarcasm,neighbor,mistral-small
4_1713,Implicit,Sarcasm,neighbor,mistral-small
4_1714,Explicit,,neighbor,mistral-small
4_1715,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1716,Implicit,Sarcasm,neighbor,mistral-small
4_1717,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
4_1718,Implicit,Metaphor,neighbor,mistral-small
4_1719,Implicit,Sarcasm,neighbor,mistral-small
4_1720,Explicit,,neighbor,mistral-small
4_1721,Implicit,Sarcasm,neighbor,mistral-small
4_1722,Implicit,Metaphor,neighbor,mistral-small
4_1723,Implicit,Sarcasm,neighbor,mistral-small
4_1724,Implicit,Sarcasm,neighbor,mistral-small
4_1725,Implicit,Metaphor,neighbor,mistral-small
4_1726,Implicit,Sarcasm,neighbor,mistral-small
4_1727,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1728,Explicit,,neighbor,mistral-small
4_1729,Implicit,Sarcasm,neighbor,mistral-small
4_1730,Implicit,"[Sarcasm, Irony]",neighbor,mistral-small
4_1731,Implicit,Coded Language,neighbor,mistral-small
4_1732,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1733,Implicit,`Sarcasm`,neighbor,mistral-small
4_1734,Implicit,`Sarcasm`,neighbor,mistral-small
4_1735,Implicit,Sarcasm,neighbor,mistral-small
4_1736,Implicit,Sarcasm,neighbor,mistral-small
4_1737,Implicit,Sarcasm,neighbor,mistral-small
4_1738,Implicit,Sarcasm,neighbor,mistral-small
4_1739,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
4_1740,Implicit,Sarcasm,neighbor,mistral-small
4_1741,Implicit,Sarcasm,neighbor,mistral-small
4_1742,Implicit,"[""Sarcasm"", ""Coded Language""]",neighbor,mistral-small
4_1744,Implicit,Sarcasm,neighbor,mistral-small
4_1745,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1746,Implicit,Sarcasm,neighbor,mistral-small
4_1747,Implicit,Metaphor,neighbor,mistral-small
4_1748,Explicit,,neighbor,mistral-small
4_1749,Implicit,Metaphor,neighbor,mistral-small
4_1750,Implicit,"[""Sarcasm"", ""Coded Language""]",neighbor,mistral-small
4_1751,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1752,Implicit,Sarcasm,neighbor,mistral-small
4_1753,Implicit,Coded Language,neighbor,mistral-small
4_1754,Implicit,Coded Language,neighbor,mistral-small
4_1755,Implicit,Irony,neighbor,mistral-small
4_1756,Implicit,Metaphor,neighbor,mistral-small
4_1757,Implicit,Irony,neighbor,mistral-small
4_1758,Implicit,Sarcasm,neighbor,mistral-small
4_1759,Implicit,Sarcasm,neighbor,mistral-small
4_1760,Implicit,Sarcasm,neighbor,mistral-small
4_1761,Implicit,Sarcasm,neighbor,mistral-small
4_1762,Implicit,Sarcasm,neighbor,mistral-small
4_1763,Explicit,,neighbor,mistral-small
4_1764,Implicit,Coded Language,neighbor,mistral-small
4_1765,Implicit,Sarcasm,neighbor,mistral-small
4_1766,Explicit,,neighbor,mistral-small
4_1767,Implicit,Irony,neighbor,mistral-small
4_1768,Implicit,Sarcasm,neighbor,mistral-small
4_1769,Implicit,Metaphor,neighbor,mistral-small
4_1770,Explicit,,neighbor,mistral-small
4_1771,Implicit,Metaphor,neighbor,mistral-small
4_1772,Implicit,`Coded Language`,neighbor,mistral-small
4_1773,Implicit,Coded Language,neighbor,mistral-small
4_1775,Implicit,`Coded Language`,neighbor,mistral-small
4_1776,Implicit,Sarcasm,neighbor,mistral-small
4_1777,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1778,Implicit,Sarcasm,neighbor,mistral-small
4_1779,Implicit,Sarcasm and Irony.,neighbor,mistral-small
4_1780,Implicit,Sarcasm,neighbor,mistral-small
4_1781,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1782,Implicit,Sarcasm,neighbor,mistral-small
4_1783,Implicit,Sarcasm,neighbor,mistral-small
4_1784,Implicit,`Coded Language`,neighbor,mistral-small
4_1785,Implicit,Sarcasm,neighbor,mistral-small
4_1786,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1787,Implicit,Sarcasm,neighbor,mistral-small
4_1788,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
4_1789,Explicit,,neighbor,mistral-small
4_1790,Implicit,Sarcasm,neighbor,mistral-small
4_1791,Explicit,,neighbor,mistral-small
4_1792,Implicit,"[""Sarcasm"", ""Irony""]",neighbor,mistral-small
4_1793,Implicit,Sarcasm,neighbor,mistral-small
4_1794,Implicit,Sarcasm,neighbor,mistral-small
4_1795,Explicit,,neighbor,mistral-small
4_1796,Implicit,Sarcasm,neighbor,mistral-small
4_1797,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1798,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1799,Implicit,Metaphor,neighbor,mistral-small
4_1800,Implicit,"Metaphor, Coded Language",neighbor,mistral-small
4_1801,Implicit,Sarcasm,neighbor,mistral-small
4_1802,Explicit,,neighbor,mistral-small
4_1803,Explicit,,neighbor,mistral-small
4_1804,Implicit,Sarcasm,neighbor,mistral-small
4_1806,Implicit,Metaphor,neighbor,mistral-small
4_1807,Implicit,"[""Metaphor"", ""Coded Language""]",neighbor,mistral-small
4_1808,Implicit,Coded Language,neighbor,mistral-small
4_1809,Implicit,Sarcasm,neighbor,mistral-small
4_1810,Implicit,Sarcasm,neighbor,mistral-small
4_1811,Implicit,Irony,neighbor,mistral-small
4_1812,Implicit,`Sarcasm`,neighbor,mistral-small
4_1813,Implicit,Coded Language,neighbor,mistral-small
4_1814,Implicit,Metaphor,neighbor,mistral-small
4_1815,Implicit,Sarcasm,neighbor,mistral-small
4_1816,Implicit,Sarcasm,neighbor,mistral-small
4_1817,Implicit,Sarcasm,neighbor,mistral-small
4_1818,Explicit,,neighbor,mistral-small
4_1819,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1820,Implicit,"Sarcasm,Irony,Coded Language",neighbor,mistral-small
4_1821,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1822,Explicit,,neighbor,mistral-small
4_1823,Implicit,Metaphor,neighbor,mistral-small
4_1824,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1825,Implicit,Metaphor,neighbor,mistral-small
4_1826,Implicit,Sarcasm,neighbor,mistral-small
4_1827,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1828,Implicit,`Sarcasm`,neighbor,mistral-small
4_1829,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
4_1830,Implicit,Sarcasm,neighbor,mistral-small
4_1831,Implicit,`Sarcasm`,neighbor,mistral-small
4_1832,Implicit,`Metaphor`,neighbor,mistral-small
4_1833,Explicit,,neighbor,mistral-small
4_1834,Implicit,Metaphor,neighbor,mistral-small
4_1835,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1837,Implicit,Sarcasm,neighbor,mistral-small
4_1838,Explicit,,neighbor,mistral-small
4_1839,Implicit,`Metaphor`,neighbor,mistral-small
4_1840,Explicit,,neighbor,mistral-small
4_1841,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1842,Explicit,,neighbor,mistral-small
4_1843,Implicit,Sarcasm,neighbor,mistral-small
4_1844,Implicit,`Sarcasm`,neighbor,mistral-small
4_1845,Explicit,,neighbor,mistral-small
4_1846,Explicit,,neighbor,mistral-small
4_1847,Implicit,Sarcasm,neighbor,mistral-small
4_1848,Implicit,Sarcasm,neighbor,mistral-small
4_1849,Implicit,Sarcasm,neighbor,mistral-small
4_1850,Implicit,Metaphor,neighbor,mistral-small
4_1851,Implicit,Metaphor,neighbor,mistral-small
4_1852,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1853,Implicit,Sarcasm,neighbor,mistral-small
4_1854,Implicit,Metaphor,neighbor,mistral-small
4_1855,Implicit,Metaphor,neighbor,mistral-small
4_1856,Explicit,,neighbor,mistral-small
4_1857,Implicit,Metaphor,neighbor,mistral-small
4_1858,Implicit,Metaphor,neighbor,mistral-small
4_1859,Implicit,Sarcasm,neighbor,mistral-small
4_1860,Implicit,Metaphor,neighbor,mistral-small
4_1861,Explicit,,neighbor,mistral-small
4_1862,Implicit,Sarcasm,neighbor,mistral-small
4_1863,Explicit,,neighbor,mistral-small
4_1864,Explicit,,neighbor,mistral-small
4_1865,Implicit,Irony,neighbor,mistral-small
4_1866,Explicit,,neighbor,mistral-small
4_1868,Implicit,Sarcasm,neighbor,mistral-small
4_1869,Implicit,Sarcasm,neighbor,mistral-small
4_1870,Explicit,,neighbor,mistral-small
4_1871,Implicit,Sarcasm,neighbor,mistral-small
4_1872,Explicit,,neighbor,mistral-small
4_1873,Explicit,,neighbor,mistral-small
4_1874,Explicit,,neighbor,mistral-small
4_1875,Implicit,Sarcasm,neighbor,mistral-small
4_1876,Implicit,Sarcasm,neighbor,mistral-small
4_1877,Implicit,Sarcasm,neighbor,mistral-small
4_1878,Explicit,,neighbor,mistral-small
4_1879,Implicit,Sarcasm,neighbor,mistral-small
4_1880,Implicit,Sarcasm,neighbor,mistral-small
4_1881,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1882,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1883,Implicit,Metaphor,neighbor,mistral-small
4_1884,Implicit,Sarcasm,neighbor,mistral-small
4_1885,Implicit,Sarcasm,neighbor,mistral-small
4_1886,Implicit,Sarcasm,neighbor,mistral-small
4_1887,Implicit,Sarcasm,neighbor,mistral-small
4_1888,Implicit,Sarcasm,neighbor,mistral-small
4_1889,Implicit,Sarcasm,neighbor,mistral-small
4_1890,Implicit,`Coded Language`,neighbor,mistral-small
4_1891,Implicit,Coded Language,neighbor,mistral-small
4_1892,Implicit,Sarcasm,neighbor,mistral-small
4_1893,Implicit,Sarcasm,neighbor,mistral-small
4_1894,Explicit,,neighbor,mistral-small
4_1895,Explicit,,neighbor,mistral-small
4_1896,Explicit,,neighbor,mistral-small
4_1897,Implicit,Sarcasm,neighbor,mistral-small
4_1899,Explicit,,neighbor,mistral-small
4_1900,Explicit,,neighbor,mistral-small
4_1901,Implicit,Sarcasm,neighbor,mistral-small
4_1902,Implicit,Sarcasm,neighbor,mistral-small
4_1903,Implicit,Coded Language,neighbor,mistral-small
4_1904,Explicit,,neighbor,mistral-small
4_1905,Implicit,`Metaphor`,neighbor,mistral-small
4_1906,Implicit,Sarcasm,neighbor,mistral-small
4_1907,Implicit,Sarcasm,neighbor,mistral-small
4_1908,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1909,Implicit,Metaphor,neighbor,mistral-small
4_1910,Explicit,,neighbor,mistral-small
4_1911,Implicit,Sarcasm,neighbor,mistral-small
4_1912,Explicit,,neighbor,mistral-small
4_1913,Implicit,Sarcasm,neighbor,mistral-small
4_1914,Implicit,Sarcasm,neighbor,mistral-small
4_1915,Implicit,Metaphor,neighbor,mistral-small
4_1916,Implicit,`Sarcasm`,neighbor,mistral-small
4_1917,Implicit,Sarcasm,neighbor,mistral-small
4_1918,Implicit,Sarcasm,neighbor,mistral-small
4_1919,Explicit,,neighbor,mistral-small
4_1920,Explicit,,neighbor,mistral-small
4_1921,Implicit,"`Coded Language`, `Sarcasm`.",neighbor,mistral-small
4_1922,Explicit,,neighbor,mistral-small
4_1923,Explicit,,neighbor,mistral-small
4_1924,Implicit,"[""Sarcasm"", ""Coded Language""]",neighbor,mistral-small
4_1925,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1926,Implicit,`Sarcasm`,neighbor,mistral-small
4_1927,Implicit,Coded Language,neighbor,mistral-small
4_1928,Explicit,,neighbor,mistral-small
4_1930,Implicit,Sarcasm,neighbor,mistral-small
4_1931,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1932,Explicit,,neighbor,mistral-small
4_1933,Explicit,,neighbor,mistral-small
4_1934,Implicit,Sarcasm,neighbor,mistral-small
4_1935,Explicit,,neighbor,mistral-small
4_1936,Implicit,Sarcasm,neighbor,mistral-small
4_1937,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1938,Implicit,Sarcasm,neighbor,mistral-small
4_1939,Implicit,Sarcasm,neighbor,mistral-small
4_1940,Implicit,Metaphor,neighbor,mistral-small
4_1941,Implicit,Metaphor,neighbor,mistral-small
4_1942,Implicit,Sarcasm,neighbor,mistral-small
4_1943,Implicit,Sarcasm,neighbor,mistral-small
4_1944,Explicit,,neighbor,mistral-small
4_1945,Implicit,Sarcasm,neighbor,mistral-small
4_1946,Implicit,Sarcasm,neighbor,mistral-small
4_1947,Implicit,Sarcasm,neighbor,mistral-small
4_1948,Explicit,,neighbor,mistral-small
4_1949,Implicit,Sarcasm,neighbor,mistral-small
4_1950,Explicit,,neighbor,mistral-small
4_1951,Explicit,,neighbor,mistral-small
4_1952,Implicit,Irony,neighbor,mistral-small
4_1953,Implicit,Coded Language,neighbor,mistral-small
4_1954,Implicit,Coded Language,neighbor,mistral-small
4_1955,Implicit,Sarcasm,neighbor,mistral-small
4_1956,Implicit,Sarcasm,neighbor,mistral-small
4_1957,Implicit,Sarcasm,neighbor,mistral-small
4_1958,Implicit,Sarcasm,neighbor,mistral-small
4_1959,Explicit,,neighbor,mistral-small
4_1961,Implicit,Sarcasm,neighbor,mistral-small
4_1962,Implicit,Metaphor,neighbor,mistral-small
4_1963,Explicit,,neighbor,mistral-small
4_1964,Implicit,Sarcasm,neighbor,mistral-small
4_1965,Implicit,Sarcasm,neighbor,mistral-small
4_1966,Implicit,Irony,neighbor,mistral-small
4_1967,Implicit,`Coded Language`,neighbor,mistral-small
4_1968,Implicit,Sarcasm,neighbor,mistral-small
4_1969,Implicit,Sarcasm,neighbor,mistral-small
4_1970,Implicit,Sarcasm,neighbor,mistral-small
4_1971,Implicit,Sarcasm,neighbor,mistral-small
4_1972,Implicit,`Coded Language`,neighbor,mistral-small
4_1973,Implicit,Sarcasm,neighbor,mistral-small
4_1974,Implicit,Sarcasm,neighbor,mistral-small
4_1975,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1976,Explicit,,neighbor,mistral-small
4_1977,Implicit,Sarcasm,neighbor,mistral-small
4_1978,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1979,Implicit,Sarcasm,neighbor,mistral-small
4_1980,Implicit,Sarcasm,neighbor,mistral-small
4_1981,Explicit,,neighbor,mistral-small
4_1982,Implicit,Irony,neighbor,mistral-small
4_1983,Implicit,Irony,neighbor,mistral-small
4_1984,Implicit,Sarcasm,neighbor,mistral-small
4_1985,Implicit,Metaphor and Irony.,neighbor,mistral-small
4_1986,Implicit,Metaphor,neighbor,mistral-small
4_1987,Implicit,Coded Language,neighbor,mistral-small
4_1988,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1989,Implicit,"Sarcasm, Coded Language",neighbor,mistral-small
4_1990,Implicit,Sarcasm,neighbor,mistral-small
4_1992,Implicit,Sarcasm,neighbor,mistral-small
4_1993,Implicit,Sarcasm,neighbor,mistral-small
4_1994,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1995,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1996,Implicit,"Sarcasm, Irony",neighbor,mistral-small
4_1997,Implicit,Sarcasm,neighbor,mistral-small
4_1998,Explicit,,neighbor,mistral-small
4_1999,Implicit,Metaphor,neighbor,mistral-small
4_2000,Implicit,Sarcasm,neighbor,mistral-small
4_2001,Implicit,Coded Language,neighbor,mistral-small
4_2002,Explicit,,neighbor,mistral-small
4_2003,Implicit,Sarcasm,neighbor,mistral-small
4_2004,Explicit,,neighbor,mistral-small
4_2005,Explicit,,neighbor,mistral-small
4_2006,Implicit,Sarcasm,neighbor,mistral-small
4_2007,Implicit,Sarcasm,neighbor,mistral-small
4_2008,Implicit,Sarcasm,neighbor,mistral-small
4_2009,Implicit,Sarcasm,neighbor,mistral-small
4_2010,Implicit,Sarcasm,neighbor,mistral-small
4_2011,Implicit,Sarcasm,neighbor,mistral-small
4_2012,Implicit,Sarcasm,neighbor,mistral-small
4_2013,Implicit,"Sarcasm, Metaphor",neighbor,mistral-small
