document_id,framing_style,framing_tool,pipe,model
4_1459,Explicit,,context,qwen3:14b
4_1460,Explicit,,context,qwen3:14b
4_1461,Implicit,Coded Language,context,qwen3:14b
4_1462,Implicit,Coded Language,context,qwen3:14b
4_1463,Explicit,,context,qwen3:14b
4_1464,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1465,Implicit,Coded Language,context,qwen3:14b
4_1466,Implicit,Coded Language,context,qwen3:14b
4_1467,Implicit,Coded Language,context,qwen3:14b
4_1468,Implicit,Coded Language,context,qwen3:14b
4_1469,Implicit,Coded Language,context,qwen3:14b
4_1470,Implicit,"Coded Language,Sarcasm,Irony",context,qwen3:14b
4_1471,Implicit,Coded Language,context,qwen3:14b
4_1472,Implicit,Coded Language,context,qwen3:14b
4_1473,Explicit,,context,qwen3:14b
4_1474,Implicit,Coded Language,context,qwen3:14b
4_1475,Explicit,,context,qwen3:14b
4_1476,Implicit,Coded Language,context,qwen3:14b
4_1477,Implicit,Coded Language,context,qwen3:14b
4_1478,Explicit,,context,qwen3:14b
4_1479,Explicit,,context,qwen3:14b
4_1480,Implicit,Coded Language,context,qwen3:14b
4_1481,Explicit,,context,qwen3:14b
4_1482,Explicit,,context,qwen3:14b
4_1483,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1484,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1485,Explicit,,context,qwen3:14b
4_1486,Implicit,Coded Language,context,qwen3:14b
4_1487,Implicit,Coded Language,context,qwen3:14b
4_1488,Implicit,Coded Language,context,qwen3:14b
4_1489,Implicit,Coded Language,context,qwen3:14b
4_1491,Explicit,,context,qwen3:14b
4_1492,Implicit,Coded Language,context,qwen3:14b
4_1493,Explicit,,context,qwen3:14b
4_1494,Explicit,,context,qwen3:14b
4_1495,Implicit,Sarcasm,context,qwen3:14b
4_1496,Explicit,,context,qwen3:14b
4_1497,Explicit,,context,qwen3:14b
4_1498,Implicit,Sarcasm,context,qwen3:14b
4_1499,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1500,Implicit,Sarcasm,context,qwen3:14b
4_1501,Implicit,Metaphor,context,qwen3:14b
4_1502,Explicit,,context,qwen3:14b
4_1503,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1504,Implicit,Sarcasm,context,qwen3:14b
4_1505,Explicit,,context,qwen3:14b
4_1506,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_1507,Explicit,,context,qwen3:14b
4_1508,Explicit,,context,qwen3:14b
4_1509,Implicit,Coded Language,context,qwen3:14b
4_1510,Explicit,,context,qwen3:14b
4_1511,Explicit,,context,qwen3:14b
4_1512,Explicit,,context,qwen3:14b
4_1513,Explicit,,context,qwen3:14b
4_1514,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1515,Implicit,Sarcasm,context,qwen3:14b
4_1516,Explicit,,context,qwen3:14b
4_1517,Implicit,Coded Language,context,qwen3:14b
4_1518,Implicit,"Sarcasm,Irony,Hyperbole",context,qwen3:14b
4_1519,Explicit,,context,qwen3:14b
4_1520,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1521,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1523,Explicit,,context,qwen3:14b
4_1524,Explicit,,context,qwen3:14b
4_1525,Explicit,,context,qwen3:14b
4_1526,Explicit,,context,qwen3:14b
4_1527,Implicit,Sarcasm,context,qwen3:14b
4_1528,Explicit,,context,qwen3:14b
4_1529,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1530,Implicit,"Sarcasm,Irony,Insult,Coded Language",context,qwen3:14b
4_1531,Explicit,,context,qwen3:14b
4_1532,Explicit,,context,qwen3:14b
4_1533,Explicit,,context,qwen3:14b
4_1534,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1535,Explicit,,context,qwen3:14b
4_1536,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1537,Implicit,Coded Language,context,qwen3:14b
4_1538,Explicit,,context,qwen3:14b
4_1539,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1540,Explicit,,context,qwen3:14b
4_1541,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1542,Explicit,,context,qwen3:14b
4_1543,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1544,Explicit,,context,qwen3:14b
4_1545,Explicit,,context,qwen3:14b
4_1546,Explicit,,context,qwen3:14b
4_1547,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1548,Implicit,Coded Language,context,qwen3:14b
4_1549,Explicit,,context,qwen3:14b
4_1550,Explicit,,context,qwen3:14b
4_1551,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1552,Explicit,,context,qwen3:14b
4_1553,Implicit,Metaphor,context,qwen3:14b
4_1555,Implicit,Coded Language,context,qwen3:14b
4_1556,Implicit,Coded Language,context,qwen3:14b
4_1557,Explicit,,context,qwen3:14b
4_1558,Implicit,Coded Language,context,qwen3:14b
4_1559,Explicit,,context,qwen3:14b
4_1560,Implicit,Coded Language,context,qwen3:14b
4_1561,Implicit,Coded Language,context,qwen3:14b
4_1562,Implicit,Coded Language,context,qwen3:14b
4_1563,Implicit,Coded Language,context,qwen3:14b
4_1564,Implicit,Coded Language,context,qwen3:14b
4_1565,Explicit,,context,qwen3:14b
4_1566,Implicit,Coded Language,context,qwen3:14b
4_1567,Implicit,Coded Language,context,qwen3:14b
4_1568,Implicit,Coded Language,context,qwen3:14b
4_1569,Implicit,Coded Language,context,qwen3:14b
4_1570,Implicit,Coded Language,context,qwen3:14b
4_1571,Implicit,Coded Language,context,qwen3:14b
4_1572,Implicit,Coded Language,context,qwen3:14b
4_1573,Implicit,Coded Language,context,qwen3:14b
4_1574,Implicit,Coded Language,context,qwen3:14b
4_1575,Implicit,Coded Language,context,qwen3:14b
4_1576,Implicit,Coded Language,context,qwen3:14b
4_1577,Explicit,,context,qwen3:14b
4_1578,Implicit,Coded Language,context,qwen3:14b
4_1579,Implicit,"Sarcasm, Coded Language",context,qwen3:14b
4_1580,Implicit,Coded Language,context,qwen3:14b
4_1581,Implicit,Coded Language,context,qwen3:14b
4_1582,Implicit,Coded Language,context,qwen3:14b
4_1583,Implicit,Coded Language,context,qwen3:14b
4_1584,Implicit,Coded Language,context,qwen3:14b
4_1585,Explicit,,context,qwen3:14b
4_1587,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1588,Explicit,,context,qwen3:14b
4_1589,Explicit,,context,qwen3:14b
4_1590,Implicit,Metaphor,context,qwen3:14b
4_1591,Explicit,,context,qwen3:14b
4_1592,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1593,Implicit,Sarcasm,context,qwen3:14b
4_1594,Explicit,,context,qwen3:14b
4_1595,Explicit,,context,qwen3:14b
4_1596,Implicit,Coded Language,context,qwen3:14b
4_1597,Explicit,,context,qwen3:14b
4_1598,Explicit,,context,qwen3:14b
4_1599,Explicit,,context,qwen3:14b
4_1600,Explicit,,context,qwen3:14b
4_1601,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_1602,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1603,Implicit,Coded Language,context,qwen3:14b
4_1604,Implicit,"Metaphor,Coded Language,Irony",context,qwen3:14b
4_1605,Explicit,,context,qwen3:14b
4_1606,Explicit,,context,qwen3:14b
4_1607,Implicit,Coded Language,context,qwen3:14b
4_1608,Explicit,,context,qwen3:14b
4_1609,Explicit,,context,qwen3:14b
4_1610,Explicit,,context,qwen3:14b
4_1611,Explicit,,context,qwen3:14b
4_1612,Explicit,,context,qwen3:14b
4_1613,Explicit,,context,qwen3:14b
4_1614,Explicit,,context,qwen3:14b
4_1615,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1616,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1617,Implicit,"Metaphor,Coded Language,Irony",context,qwen3:14b
4_1619,Implicit,Coded Language,context,qwen3:14b
4_1620,Implicit,Coded Language,context,qwen3:14b
4_1621,Explicit,,context,qwen3:14b
4_1622,Implicit,Coded Language,context,qwen3:14b
4_1623,Implicit,Coded Language,context,qwen3:14b
4_1624,Implicit,Coded Language,context,qwen3:14b
4_1625,Implicit,Coded Language,context,qwen3:14b
4_1626,Implicit,Coded Language,context,qwen3:14b
4_1627,Implicit,Coded Language,context,qwen3:14b
4_1628,Implicit,Coded Language,context,qwen3:14b
4_1629,Implicit,Coded Language,context,qwen3:14b
4_1630,Explicit,,context,qwen3:14b
4_1631,Implicit,Coded Language,context,qwen3:14b
4_1632,Implicit,Coded Language,context,qwen3:14b
4_1633,Implicit,Coded Language,context,qwen3:14b
4_1634,Explicit,,context,qwen3:14b
4_1635,Implicit,Coded Language,context,qwen3:14b
4_1636,Explicit,,context,qwen3:14b
4_1637,Implicit,Coded Language,context,qwen3:14b
4_1638,Implicit,Coded Language,context,qwen3:14b
4_1639,Implicit,Coded Language,context,qwen3:14b
4_1640,Implicit,Coded Language,context,qwen3:14b
4_1641,Explicit,,context,qwen3:14b
4_1642,Explicit,,context,qwen3:14b
4_1643,Implicit,Coded Language,context,qwen3:14b
4_1644,Implicit,Coded Language,context,qwen3:14b
4_1645,Explicit,,context,qwen3:14b
4_1646,Implicit,Coded Language,context,qwen3:14b
4_1647,Explicit,,context,qwen3:14b
4_1648,Implicit,Coded Language,context,qwen3:14b
4_1649,Implicit,Coded Language,context,qwen3:14b
4_1651,Explicit,,context,qwen3:14b
4_1652,Explicit,,context,qwen3:14b
4_1653,Explicit,,context,qwen3:14b
4_1654,Explicit,,context,qwen3:14b
4_1655,Implicit,Coded Language,context,qwen3:14b
4_1656,Implicit,Coded Language,context,qwen3:14b
4_1657,Implicit,Coded Language,context,qwen3:14b
4_1658,Explicit,,context,qwen3:14b
4_1659,Implicit,Coded Language,context,qwen3:14b
4_1660,Explicit,,context,qwen3:14b
4_1661,Implicit,Coded Language,context,qwen3:14b
4_1662,Explicit,,context,qwen3:14b
4_1663,Implicit,Coded Language,context,qwen3:14b
4_1664,Explicit,,context,qwen3:14b
4_1665,Implicit,Coded Language,context,qwen3:14b
4_1666,Implicit,Coded Language,context,qwen3:14b
4_1667,Implicit,Coded Language,context,qwen3:14b
4_1668,Implicit,"Coded Language, Irony",context,qwen3:14b
4_1669,Implicit,Coded Language,context,qwen3:14b
4_1670,Implicit,Coded Language,context,qwen3:14b
4_1671,Implicit,Coded Language,context,qwen3:14b
4_1672,Implicit,Coded Language,context,qwen3:14b
4_1673,Implicit,Coded Language,context,qwen3:14b
4_1674,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1675,Implicit,Coded Language,context,qwen3:14b
4_1676,Explicit,,context,qwen3:14b
4_1677,Explicit,,context,qwen3:14b
4_1678,Explicit,,context,qwen3:14b
4_1679,Explicit,,context,qwen3:14b
4_1680,Implicit,Coded Language,context,qwen3:14b
4_1682,Implicit,Coded Language,context,qwen3:14b
4_1683,Explicit,,context,qwen3:14b
4_1684,Implicit,Coded Language,context,qwen3:14b
4_1685,Implicit,Sarcasm,context,qwen3:14b
4_1686,Explicit,,context,qwen3:14b
4_1687,Explicit,,context,qwen3:14b
4_1688,Implicit,"Coded Language,Sarcasm,Irony",context,qwen3:14b
4_1689,Implicit,Coded Language,context,qwen3:14b
4_1690,Explicit,,context,qwen3:14b
4_1691,Explicit,,context,qwen3:14b
4_1692,Implicit,Coded Language,context,qwen3:14b
4_1693,Explicit,,context,qwen3:14b
4_1694,Explicit,,context,qwen3:14b
4_1695,Explicit,,context,qwen3:14b
4_1696,Explicit,,context,qwen3:14b
4_1697,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1698,Implicit,Coded Language,context,qwen3:14b
4_1699,Explicit,,context,qwen3:14b
4_1700,Implicit,Coded Language,context,qwen3:14b
4_1701,Implicit,Coded Language,context,qwen3:14b
4_1702,Explicit,,context,qwen3:14b
4_1703,Implicit,Coded Language,context,qwen3:14b
4_1704,Explicit,,context,qwen3:14b
4_1705,Explicit,,context,qwen3:14b
4_1706,Implicit,Coded Language,context,qwen3:14b
4_1707,Implicit,Coded Language,context,qwen3:14b
4_1708,Implicit,Coded Language,context,qwen3:14b
4_1709,Implicit,Coded Language,context,qwen3:14b
4_1710,Implicit,Coded Language,context,qwen3:14b
4_1711,Implicit,Coded Language,context,qwen3:14b
4_1713,Explicit,,context,qwen3:14b
4_1714,Implicit,Coded Language,context,qwen3:14b
4_1715,Implicit,Coded Language,context,qwen3:14b
4_1716,Implicit,Coded Language,context,qwen3:14b
4_1717,Implicit,Coded Language,context,qwen3:14b
4_1718,Implicit,Coded Language,context,qwen3:14b
4_1719,Explicit,,context,qwen3:14b
4_1720,Explicit,,context,qwen3:14b
4_1721,Implicit,Coded Language,context,qwen3:14b
4_1722,Explicit,,context,qwen3:14b
4_1723,Explicit,,context,qwen3:14b
4_1724,Implicit,Coded Language,context,qwen3:14b
4_1725,Implicit,Coded Language,context,qwen3:14b
4_1726,Implicit,Coded Language,context,qwen3:14b
4_1727,Implicit,Coded Language,context,qwen3:14b
4_1728,Explicit,,context,qwen3:14b
4_1729,Implicit,Coded Language,context,qwen3:14b
4_1730,Implicit,Coded Language,context,qwen3:14b
4_1731,Explicit,,context,qwen3:14b
4_1732,Implicit,Coded Language,context,qwen3:14b
4_1733,Explicit,,context,qwen3:14b
4_1734,Implicit,"Coded Language,Sarcasm,Irony",context,qwen3:14b
4_1735,Implicit,Coded Language,context,qwen3:14b
4_1736,Implicit,Coded Language,context,qwen3:14b
4_1737,Implicit,Coded Language,context,qwen3:14b
4_1738,Implicit,Coded Language,context,qwen3:14b
4_1739,Implicit,Coded Language,context,qwen3:14b
4_1740,Implicit,Coded Language,context,qwen3:14b
4_1741,Implicit,"Coded Language,Sarcasm,Irony",context,qwen3:14b
4_1742,Implicit,Coded Language,context,qwen3:14b
4_1744,Explicit,,context,qwen3:14b
4_1745,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1746,Implicit,Sarcasm,context,qwen3:14b
4_1747,Implicit,"Sarcasm,Irony,Hyperbole,Metaphor,Coded Language",context,qwen3:14b
4_1748,Explicit,,context,qwen3:14b
4_1749,Implicit,Sarcasm,context,qwen3:14b
4_1750,Implicit,Coded Language,context,qwen3:14b
4_1751,Explicit,,context,qwen3:14b
4_1752,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1753,Explicit,,context,qwen3:14b
4_1754,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1755,Implicit,Metaphor,context,qwen3:14b
4_1756,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1757,Explicit,,context,qwen3:14b
4_1758,Explicit,,context,qwen3:14b
4_1759,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1760,Implicit,Coded Language,context,qwen3:14b
4_1761,Explicit,,context,qwen3:14b
4_1762,Explicit,,context,qwen3:14b
4_1763,Explicit,,context,qwen3:14b
4_1764,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1765,Explicit,,context,qwen3:14b
4_1766,Explicit,,context,qwen3:14b
4_1767,Explicit,,context,qwen3:14b
4_1768,Implicit,Sarcasm,context,qwen3:14b
4_1769,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1770,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1771,Explicit,,context,qwen3:14b
4_1772,Implicit,Coded Language,context,qwen3:14b
4_1773,Explicit,,context,qwen3:14b
4_1775,Explicit,,context,qwen3:14b
4_1776,Implicit,Coded Language,context,qwen3:14b
4_1777,Explicit,,context,qwen3:14b
4_1778,Explicit,,context,qwen3:14b
4_1779,Implicit,Coded Language,context,qwen3:14b
4_1780,Implicit,Coded Language,context,qwen3:14b
4_1781,Explicit,,context,qwen3:14b
4_1782,Implicit,Coded Language,context,qwen3:14b
4_1783,Implicit,Coded Language,context,qwen3:14b
4_1784,Implicit,Coded Language,context,qwen3:14b
4_1785,Implicit,Coded Language,context,qwen3:14b
4_1786,Implicit,Coded Language,context,qwen3:14b
4_1787,Explicit,,context,qwen3:14b
4_1788,Implicit,Coded Language,context,qwen3:14b
4_1789,Explicit,,context,qwen3:14b
4_1790,Explicit,,context,qwen3:14b
4_1791,Explicit,,context,qwen3:14b
4_1792,Implicit,Coded Language,context,qwen3:14b
4_1793,Implicit,Coded Language,context,qwen3:14b
4_1794,Implicit,Coded Language,context,qwen3:14b
4_1795,Implicit,Coded Language,context,qwen3:14b
4_1796,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1797,Implicit,Coded Language,context,qwen3:14b
4_1798,Implicit,Coded Language,context,qwen3:14b
4_1799,Explicit,,context,qwen3:14b
4_1800,Implicit,Coded Language,context,qwen3:14b
4_1801,Implicit,Coded Language,context,qwen3:14b
4_1802,Explicit,,context,qwen3:14b
4_1803,Explicit,,context,qwen3:14b
4_1804,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1806,Implicit,Coded Language,context,qwen3:14b
4_1807,Implicit,Coded Language,context,qwen3:14b
4_1808,Implicit,Coded Language,context,qwen3:14b
4_1809,Implicit,"Coded Language,Sarcasm,Irony,Metaphor",context,qwen3:14b
4_1810,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1811,Explicit,,context,qwen3:14b
4_1812,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1813,Implicit,Coded Language,context,qwen3:14b
4_1814,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1815,Implicit,Coded Language,context,qwen3:14b
4_1816,Implicit,Coded Language,context,qwen3:14b
4_1817,Implicit,"Sarcasm,Coded Language",context,qwen3:14b
4_1818,Explicit,,context,qwen3:14b
4_1819,Implicit,Coded Language,context,qwen3:14b
4_1820,Implicit,Coded Language,context,qwen3:14b
4_1821,Implicit,Coded Language,context,qwen3:14b
4_1822,Explicit,,context,qwen3:14b
4_1823,Implicit,Coded Language,context,qwen3:14b
4_1824,Implicit,Coded Language,context,qwen3:14b
4_1825,Implicit,"Coded Language,Metaphor,Sarcasm",context,qwen3:14b
4_1826,Implicit,Coded Language,context,qwen3:14b
4_1827,Explicit,,context,qwen3:14b
4_1828,Implicit,Coded Language,context,qwen3:14b
4_1829,Implicit,Coded Language,context,qwen3:14b
4_1830,Implicit,Coded Language,context,qwen3:14b
4_1831,Implicit,Coded Language,context,qwen3:14b
4_1832,Implicit,"Metaphor,Coded Language,Irony,Sarcasm",context,qwen3:14b
4_1833,Explicit,,context,qwen3:14b
4_1834,Implicit,Coded Language,context,qwen3:14b
4_1835,Implicit,Coded Language,context,qwen3:14b
4_1837,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1838,Explicit,,context,qwen3:14b
4_1839,Explicit,,context,qwen3:14b
4_1840,Explicit,,context,qwen3:14b
4_1841,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1842,Explicit,,context,qwen3:14b
4_1843,Explicit,,context,qwen3:14b
4_1844,Implicit,Sarcasm,context,qwen3:14b
4_1845,Explicit,,context,qwen3:14b
4_1846,Explicit,,context,qwen3:14b
4_1847,Explicit,,context,qwen3:14b
4_1848,Implicit,"Threat, Coded Language",context,qwen3:14b
4_1849,Explicit,,context,qwen3:14b
4_1850,Implicit,Metaphor,context,qwen3:14b
4_1851,Implicit,Metaphor,context,qwen3:14b
4_1852,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1853,Explicit,,context,qwen3:14b
4_1854,Explicit,,context,qwen3:14b
4_1855,Explicit,,context,qwen3:14b
4_1856,Explicit,,context,qwen3:14b
4_1857,Implicit,Metaphor,context,qwen3:14b
4_1858,Implicit,"Metaphor,Coded Language,Irony",context,qwen3:14b
4_1859,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1860,Implicit,Coded Language,context,qwen3:14b
4_1861,Implicit,Metaphor,context,qwen3:14b
4_1862,Implicit,Sarcasm,context,qwen3:14b
4_1863,Explicit,,context,qwen3:14b
4_1864,Explicit,,context,qwen3:14b
4_1865,Explicit,,context,qwen3:14b
4_1866,Explicit,,context,qwen3:14b
4_1868,Explicit,,context,qwen3:14b
4_1869,Implicit,"Sarcasm, Metaphor",context,qwen3:14b
4_1870,Explicit,,context,qwen3:14b
4_1871,Explicit,,context,qwen3:14b
4_1872,Explicit,,context,qwen3:14b
4_1873,Explicit,,context,qwen3:14b
4_1874,Explicit,,context,qwen3:14b
4_1875,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1876,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_1877,Explicit,,context,qwen3:14b
4_1878,Explicit,,context,qwen3:14b
4_1879,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1880,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1881,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1882,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1883,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1884,Implicit,Metaphor,context,qwen3:14b
4_1885,Implicit,Irony,context,qwen3:14b
4_1886,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1887,Implicit,Coded Language,context,qwen3:14b
4_1888,Explicit,,context,qwen3:14b
4_1889,Explicit,,context,qwen3:14b
4_1890,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1891,Explicit,,context,qwen3:14b
4_1892,Explicit,,context,qwen3:14b
4_1893,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1894,Explicit,,context,qwen3:14b
4_1895,Explicit,,context,qwen3:14b
4_1896,Explicit,,context,qwen3:14b
4_1897,Implicit,Sarcasm,context,qwen3:14b
4_1899,Explicit,,context,qwen3:14b
4_1900,Explicit,,context,qwen3:14b
4_1901,Explicit,,context,qwen3:14b
4_1902,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1903,Implicit,Coded Language,context,qwen3:14b
4_1904,Explicit,,context,qwen3:14b
4_1905,Explicit,,context,qwen3:14b
4_1906,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1907,Implicit,"Sarcasm, Metaphor",context,qwen3:14b
4_1908,Implicit,"Sarcasm,Irony,Insult,Coded Language",context,qwen3:14b
4_1909,Implicit,"Metaphor,Sarcasm,Irony",context,qwen3:14b
4_1910,Explicit,,context,qwen3:14b
4_1911,Implicit,Sarcasm,context,qwen3:14b
4_1912,Explicit,,context,qwen3:14b
4_1913,Implicit,Metaphor,context,qwen3:14b
4_1914,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1915,Implicit,Metaphor,context,qwen3:14b
4_1916,Implicit,Sarcasm,context,qwen3:14b
4_1917,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1918,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_1919,Explicit,,context,qwen3:14b
4_1920,Explicit,,context,qwen3:14b
4_1921,Implicit,Coded Language,context,qwen3:14b
4_1922,Explicit,,context,qwen3:14b
4_1923,Explicit,,context,qwen3:14b
4_1924,Implicit,Coded Language,context,qwen3:14b
4_1925,Explicit,,context,qwen3:14b
4_1926,Explicit,,context,qwen3:14b
4_1927,Explicit,,context,qwen3:14b
4_1928,Explicit,,context,qwen3:14b
4_1930,Explicit,,context,qwen3:14b
4_1931,Explicit,,context,qwen3:14b
4_1932,Explicit,,context,qwen3:14b
4_1933,Implicit,Coded Language,context,qwen3:14b
4_1934,Explicit,,context,qwen3:14b
4_1935,Explicit,,context,qwen3:14b
4_1936,Implicit,Coded Language,context,qwen3:14b
4_1937,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1938,Explicit,,context,qwen3:14b
4_1939,Implicit,Coded Language,context,qwen3:14b
4_1940,Implicit,Coded Language,context,qwen3:14b
4_1941,Implicit,Metaphor,context,qwen3:14b
4_1942,Explicit,,context,qwen3:14b
4_1943,Implicit,Coded Language,context,qwen3:14b
4_1944,Explicit,,context,qwen3:14b
4_1945,Implicit,Coded Language,context,qwen3:14b
4_1946,Implicit,Coded Language,context,qwen3:14b
4_1947,Implicit,Coded Language,context,qwen3:14b
4_1948,Explicit,,context,qwen3:14b
4_1949,Implicit,Coded Language,context,qwen3:14b
4_1950,Implicit,Coded Language,context,qwen3:14b
4_1951,Implicit,Coded Language,context,qwen3:14b
4_1952,Explicit,,context,qwen3:14b
4_1953,Explicit,,context,qwen3:14b
4_1954,Explicit,,context,qwen3:14b
4_1955,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1956,Implicit,Coded Language,context,qwen3:14b
4_1957,Implicit,Coded Language,context,qwen3:14b
4_1958,Implicit,Coded Language,context,qwen3:14b
4_1959,Explicit,,context,qwen3:14b
4_1961,Implicit,Coded Language,context,qwen3:14b
4_1962,Implicit,Coded Language,context,qwen3:14b
4_1963,Explicit,,context,qwen3:14b
4_1964,Implicit,Coded Language,context,qwen3:14b
4_1965,Explicit,,context,qwen3:14b
4_1966,Implicit,Coded Language,context,qwen3:14b
4_1967,Implicit,Coded Language,context,qwen3:14b
4_1968,Implicit,Coded Language,context,qwen3:14b
4_1969,Explicit,,context,qwen3:14b
4_1970,Implicit,Coded Language,context,qwen3:14b
4_1971,Implicit,Coded Language,context,qwen3:14b
4_1972,Implicit,Coded Language,context,qwen3:14b
4_1973,Implicit,Coded Language,context,qwen3:14b
4_1974,Implicit,Coded Language,context,qwen3:14b
4_1975,Implicit,Coded Language,context,qwen3:14b
4_1976,Explicit,,context,qwen3:14b
4_1977,Implicit,Coded Language,context,qwen3:14b
4_1978,Explicit,,context,qwen3:14b
4_1979,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1980,Implicit,Coded Language,context,qwen3:14b
4_1981,Explicit,,context,qwen3:14b
4_1982,Implicit,Coded Language,context,qwen3:14b
4_1983,Implicit,Coded Language,context,qwen3:14b
4_1984,Implicit,Coded Language,context,qwen3:14b
4_1985,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_1986,Implicit,Coded Language,context,qwen3:14b
4_1987,Implicit,Coded Language,context,qwen3:14b
4_1988,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1989,Implicit,Coded Language,context,qwen3:14b
4_1990,Explicit,,context,qwen3:14b
4_1992,Explicit,,context,qwen3:14b
4_1993,Implicit,Coded Language,context,qwen3:14b
4_1994,Implicit,Metaphor,context,qwen3:14b
4_1995,Explicit,,context,qwen3:14b
4_1996,Implicit,"Sarcasm,Irony,Coded Language",context,qwen3:14b
4_1997,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_1998,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_1999,Implicit,"Metaphor,Coded Language",context,qwen3:14b
4_2000,Implicit,"Sarcasm,Irony",context,qwen3:14b
4_2001,Explicit,,context,qwen3:14b
4_2002,Explicit,,context,qwen3:14b
4_2003,Implicit,Sarcasm,context,qwen3:14b
4_2004,Explicit,,context,qwen3:14b
4_2005,Explicit,,context,qwen3:14b
4_2006,Implicit,Coded Language,context,qwen3:14b
4_2007,Implicit,Sarcasm,context,qwen3:14b
4_2008,Implicit,Sarcasm,context,qwen3:14b
4_2009,Implicit,Sarcasm,context,qwen3:14b
4_2010,Explicit,,context,qwen3:14b
4_2011,Implicit,"Sarcasm,Irony,Metaphor,Coded Language",context,qwen3:14b
4_2012,Explicit,,context,qwen3:14b
4_2013,Implicit,Coded Language,context,qwen3:14b
4_2014,Implicit,Sarcasm,context,qwen3:14b
4_2015,Explicit,,context,qwen3:14b
