document_id,framing_style,framing_tool,pipe,model
4_1470,Implicit,"Coded Language, Irony",context,mistral
4_1471,Implicit,Irony,context,mistral
4_1472,Implicit,Coded Language,context,mistral
4_1473,Implicit,Coded Language,context,mistral
4_1474,Implicit,Coded Language,context,mistral
4_1475,Explicit,,context,mistral
4_1476,Implicit,Coded Language,context,mistral
4_1477,Implicit,Threat (with implied violence) and possible use of Religious Imagery,context,mistral
4_1478,Explicit,,context,mistral
4_1479,Explicit,,context,mistral
4_1480,Implicit,Coded Language,context,mistral
4_1481,Explicit,,context,mistral
4_1482,Implicit,Coded Language,context,mistral
4_1483,Implicit,Irony,context,mistral
4_1484,Implicit,Irony,context,mistral
4_1485,Implicit,Coded Language,context,mistral
4_1486,Implicit,Coded Language,context,mistral
4_1487,Implicit,Coded Language,context,mistral
4_1488,Implicit,Coded Language,context,mistral
4_1489,Implicit,Coded Language,context,mistral
4_1491,Implicit,Sarcasm,context,mistral
4_1492,Implicit,Irony,context,mistral
4_1493,Implicit,Irony,context,mistral
4_1494,Implicit,Irony,context,mistral
4_1495,Implicit,Irony,context,mistral
4_1496,Implicit,Irony,context,mistral
4_1497,Implicit,"Sarcasm, Coded Language",context,mistral
4_1498,Implicit,Irony,context,mistral
4_1499,Implicit,Sarcasm,context,mistral
4_1500,Implicit,Irony,context,mistral
4_1501,Implicit,Irony,context,mistral
4_1502,Explicit,,context,mistral
4_1503,Implicit,Irony,context,mistral
4_1504,Implicit,Sarcasm,context,mistral
4_1505,Implicit,Irony,context,mistral
4_1506,Implicit,"Metaphor, Coded Language",context,mistral
4_1507,Implicit,"Sarcasm, Irony",context,mistral
4_1508,Implicit,"Sarcasm, Irony",context,mistral
4_1509,Implicit,Irony,context,mistral
4_1510,Explicit,,context,mistral
4_1511,Implicit,Irony,context,mistral
4_1512,Implicit,Irony,context,mistral
4_1513,Implicit,"Sarcasm, Metaphor",context,mistral
4_1514,Implicit,"Sarcasm, Irony",context,mistral
4_1515,Implicit,"Irony, Coded Language (using the term 'twat' as a derogatory nickname)",context,mistral
4_1516,Implicit,"Irony, Sarcasm",context,mistral
4_1517,Implicit,Coded Language,context,mistral
4_1518,Implicit,Irony,context,mistral
4_1519,Implicit,Sarcasm,context,mistral
4_1520,Implicit,Irony,context,mistral
4_1521,Implicit,"Sarcasm, Irony",context,mistral
4_1523,Implicit,Coded Language,context,mistral
4_1524,Explicit,,context,mistral
4_1525,Implicit,Coded Language,context,mistral
4_1526,Implicit,Coded Language,context,mistral
4_1527,Implicit,Coded Language,context,mistral
4_1528,Implicit,Coded Language,context,mistral
4_1529,Implicit,"Coded Language, Insult",context,mistral
4_1530,Implicit,Coded Language,context,mistral
4_1531,Implicit,Coded Language,context,mistral
4_1532,Explicit,,context,mistral
4_1533,Implicit,Coded Language,context,mistral
4_1534,Implicit,Coded Language,context,mistral
4_1535,Implicit,Coded Language,context,mistral
4_1536,Implicit,Coded Language,context,mistral
4_1537,Implicit,Coded Language,context,mistral
4_1538,Implicit,Coded Language,context,mistral
4_1539,Implicit,Coded Language,context,mistral
4_1540,Implicit,Coded Language,context,mistral
4_1541,Implicit,Coded Language,context,mistral
4_1542,Explicit,,context,mistral
4_1543,Implicit,"Coded Language, Sarcasm",context,mistral
4_1544,Implicit,Coded Language,context,mistral
4_1545,Implicit,"Coded Language, Sarcasm",context,mistral
4_1546,Implicit,Coded Language,context,mistral
4_1547,Implicit,"Irony, Coded Language",context,mistral
4_1548,Implicit,Coded Language,context,mistral
4_1549,Implicit,Coded Language,context,mistral
4_1550,Implicit,Coded Language,context,mistral
4_1551,Implicit,"Coded Language, Insult",context,mistral
4_1552,Implicit,"Sarcasm, Coded Language",context,mistral
4_1553,Implicit,Coded Language,context,mistral
4_1555,Implicit,Irony,context,mistral
4_1556,Implicit,Irony,context,mistral
4_1557,Implicit,Irony,context,mistral
4_1558,Implicit,Irony,context,mistral
4_1559,Implicit,Sarcasm,context,mistral
4_1560,Implicit,Religious Text (Koran),context,mistral
4_1561,Implicit,Irony,context,mistral
4_1562,Implicit,Irony,context,mistral
4_1563,Implicit,Irony,context,mistral
4_1564,Implicit,Irony,context,mistral
4_1565,Implicit,Metaphor,context,mistral
4_1566,Implicit,Irony,context,mistral
4_1567,Implicit,"Irony, Sarcasm",context,mistral
4_1568,Implicit,Irony,context,mistral
4_1569,Implicit,Irony,context,mistral
4_1570,Implicit,Irony,context,mistral
4_1571,Implicit,Irony,context,mistral
4_1572,Explicit,,context,mistral
4_1573,Implicit,Irony,context,mistral
4_1574,Implicit,Irony,context,mistral
4_1575,Implicit,Irony,context,mistral
4_1576,Implicit,Irony,context,mistral
4_1577,Explicit,,context,mistral
4_1578,Implicit,Irony,context,mistral
4_1579,Implicit,Sarcasm,context,mistral
4_1580,Explicit,,context,mistral
4_1581,Implicit,Irony,context,mistral
4_1582,Implicit,Irony,context,mistral
4_1583,Implicit,Irony,context,mistral
4_1584,Implicit,Irony,context,mistral
4_1585,Explicit,,context,mistral
4_1587,Implicit,Irony,context,mistral
4_1588,Implicit,Irony,context,mistral
4_1589,Explicit,,context,mistral
4_1590,Implicit,Irony,context,mistral
4_1591,Explicit,,context,mistral
4_1592,Implicit,Sarcasm,context,mistral
4_1593,Implicit,Irony,context,mistral
4_1594,Implicit,Irony,context,mistral
4_1595,Implicit,"Sarcasm, Metaphor",context,mistral
4_1596,Implicit,"Irony, Metaphor (implied through the use of religious texts and cultural references)",context,mistral
4_1597,Explicit,,context,mistral
4_1598,Explicit,,context,mistral
4_1599,Implicit,Threat,context,mistral
4_1600,Implicit,Threat,context,mistral
4_1601,Implicit,Irony,context,mistral
4_1602,Implicit,Irony,context,mistral
4_1603,Implicit,Threat,context,mistral
4_1604,Implicit,"Irony, Coded Language",context,mistral
4_1605,Implicit,"Irony, Coded Language",context,mistral
4_1606,Implicit,"Hyperbole, Generalization",context,mistral
4_1607,Implicit,Metaphor,context,mistral
4_1608,Implicit,Insult,context,mistral
4_1609,Implicit,Irony,context,mistral
4_1610,Implicit,"Sarcasm, Metaphor",context,mistral
4_1611,Explicit,,context,mistral
4_1612,Explicit,,context,mistral
4_1613,Implicit,Irony,context,mistral
4_1614,Implicit,Threat,context,mistral
4_1615,Implicit,Irony,context,mistral
4_1616,Implicit,Irony,context,mistral
4_1617,Implicit,Irony,context,mistral
4_1619,Implicit,Sarcasm,context,mistral
4_1620,Implicit,"Sarcasm, Irony",context,mistral
4_1621,Explicit,,context,mistral
4_1622,Implicit,Irony,context,mistral
4_1623,Implicit,Irony,context,mistral
4_1624,Implicit,Irony,context,mistral
4_1625,Implicit,Metaphor,context,mistral
4_1626,Implicit,Sarcasm,context,mistral
4_1627,Implicit,"Sarcasm, Coded Language",context,mistral
4_1628,Implicit,Irony,context,mistral
4_1629,Explicit,,context,mistral
4_1630,Implicit,"Sarcasm, Irony",context,mistral
4_1631,Implicit,"Irony, Metaphor",context,mistral
4_1632,Implicit,Irony,context,mistral
4_1633,Implicit,Irony,context,mistral
4_1634,Implicit,Irony,context,mistral
4_1635,Implicit,Irony,context,mistral
4_1636,Implicit,Irony,context,mistral
4_1637,Explicit,,context,mistral
4_1638,Implicit,Metaphor,context,mistral
4_1639,Implicit,Irony,context,mistral
4_1640,Implicit,Irony,context,mistral
4_1641,Explicit,,context,mistral
4_1642,Implicit,Sarcasm,context,mistral
4_1643,Implicit,Irony,context,mistral
4_1644,Implicit,Irony,context,mistral
4_1645,Implicit,Sarcasm,context,mistral
4_1646,Implicit,Coded Language,context,mistral
4_1647,Implicit,Irony,context,mistral
4_1648,Implicit,"Sarcasm, Irony",context,mistral
4_1649,Implicit,Irony,context,mistral
4_1651,Explicit,,context,mistral
4_1652,Implicit,Irony,context,mistral
4_1653,Implicit,Irony,context,mistral
4_1654,Implicit,Irony,context,mistral
4_1655,Implicit,Sarcasm,context,mistral
4_1656,Implicit,Irony,context,mistral
4_1657,Implicit,Irony,context,mistral
4_1658,Explicit,,context,mistral
4_1659,Implicit,Irony,context,mistral
4_1660,Explicit,,context,mistral
4_1661,Implicit,Irony,context,mistral
4_1662,Implicit,Metaphor,context,mistral
4_1663,Implicit,"Metaphor, Coded Language",context,mistral
4_1664,Implicit,Irony,context,mistral
4_1665,Implicit,Irony,context,mistral
4_1666,Implicit,Irony,context,mistral
4_1667,Implicit,Irony,context,mistral
4_1668,Implicit,Irony,context,mistral
4_1669,Implicit,Irony,context,mistral
4_1670,Implicit,Irony,context,mistral
4_1671,Implicit,Irony,context,mistral
4_1672,Implicit,Irony,context,mistral
4_1673,Implicit,Irony,context,mistral
4_1674,Implicit,Irony,context,mistral
4_1675,Explicit,,context,mistral
4_1676,Implicit,Irony,context,mistral
4_1677,Implicit,"Irony, Metaphor",context,mistral
4_1678,Implicit,"Irony, Coded Language",context,mistral
4_1679,Explicit,,context,mistral
4_1680,Implicit,"Threatening Language, Sarcasm (potential irony)",context,mistral
4_1682,Implicit,Sarcasm,context,mistral
4_1683,Implicit,Sarcasm,context,mistral
4_1684,Implicit,Irony,context,mistral
4_1685,Implicit,Irony,context,mistral
4_1686,Implicit,Irony,context,mistral
4_1687,Implicit,Sarcasm,context,mistral
4_1688,Implicit,"Sarcasm, Irony",context,mistral
4_1689,Implicit,Irony,context,mistral
4_1690,Explicit,,context,mistral
4_1691,Implicit,Irony,context,mistral
4_1692,Implicit,Irony,context,mistral
4_1693,Implicit,Coded Language,context,mistral
4_1694,Explicit,,context,mistral
4_1695,Implicit,Irony,context,mistral
4_1696,Implicit,Hyperbole,context,mistral
4_1697,Implicit,"Sarcasm, Irony",context,mistral
4_1698,Implicit,Hyperbole,context,mistral
4_1699,Explicit,,context,mistral
4_1700,Explicit,,context,mistral
4_1701,Implicit,Irony,context,mistral
4_1702,Implicit,Irony,context,mistral
4_1703,Implicit,Irony,context,mistral
4_1704,Implicit,Metaphor,context,mistral
4_1705,Implicit,Irony,context,mistral
4_1706,Implicit,Coded Language,context,mistral
4_1707,Implicit,Racism,context,mistral
4_1708,Implicit,Irony,context,mistral
4_1709,Implicit,Irony,context,mistral
4_1710,Implicit,Metaphor,context,mistral
4_1711,Implicit,Irony,context,mistral
4_1713,Implicit,Sarcasm,context,mistral
4_1714,Explicit,,context,mistral
4_1715,Implicit,"Irony, Metaphor (using religious terms to express disdain)",context,mistral
4_1716,Implicit,Sarcasm,context,mistral
4_1717,Implicit,"Irony, Sarcasm",context,mistral
4_1718,Implicit,Irony,context,mistral
4_1719,Implicit,Irony,context,mistral
4_1720,Explicit,,context,mistral
4_1721,Implicit,"Sarcasm, Metaphor",context,mistral
4_1722,Explicit,,context,mistral
4_1723,Implicit,Irony,context,mistral
4_1724,Implicit,Irony,context,mistral
4_1725,Implicit,Irony,context,mistral
4_1726,Implicit,Irony,context,mistral
4_1727,Implicit,"Sarcasm, Irony",context,mistral
4_1728,Explicit,,context,mistral
4_1729,Implicit,Irony,context,mistral
4_1730,Implicit,Irony,context,mistral
4_1731,Explicit,,context,mistral
4_1732,Implicit,"Irony, Coded Language",context,mistral
4_1733,Explicit,,context,mistral
4_1734,Implicit,Irony,context,mistral
4_1735,Implicit,[Sarcasm],context,mistral
4_1736,Implicit,"Irony, Metaphor",context,mistral
4_1737,Implicit,Irony,context,mistral
4_1738,Implicit,Irony,context,mistral
4_1739,Implicit,"Irony, Metaphor",context,mistral
4_1740,Implicit,Irony,context,mistral
4_1741,Implicit,Irony,context,mistral
4_1742,Implicit,Irony,context,mistral
4_1744,Implicit,Sarcasm,context,mistral
4_1745,Implicit,"Irony, Sarcasm",context,mistral
4_1746,Explicit,,context,mistral
4_1747,Implicit,Irony,context,mistral
4_1748,Implicit,"Irony, Sarcasm",context,mistral
4_1749,Implicit,Irony,context,mistral
4_1750,Implicit,"Irony, Coded Language (Religious Context)",context,mistral
4_1751,Implicit,"Sarcasm, Irony",context,mistral
4_1752,Implicit,Sarcasm,context,mistral
4_1753,Implicit,Irony,context,mistral
4_1754,Implicit,Irony,context,mistral
4_1755,Explicit,,context,mistral
4_1756,Implicit,Irony,context,mistral
4_1757,Explicit,,context,mistral
4_1758,Implicit,Irony,context,mistral
4_1759,Implicit,Sarcasm,context,mistral
4_1760,Implicit,Coded Language,context,mistral
4_1761,Implicit,Irony,context,mistral
4_1762,Implicit,Sarcasm,context,mistral
4_1763,Implicit,Irony,context,mistral
4_1764,Implicit,Coded Language,context,mistral
4_1765,Implicit,Derogatory Language,context,mistral
4_1766,Implicit,"Hateful Language, Derogatory Remarks",context,mistral
4_1767,Explicit,,context,mistral
4_1768,Implicit,Irony,context,mistral
4_1769,Implicit,Metaphor,context,mistral
4_1770,Implicit,Sarcasm,context,mistral
4_1771,Implicit,Metaphor,context,mistral
4_1772,Implicit,Metaphor,context,mistral
4_1773,Implicit,"Irony, Coded Language (using religious text to justify violence)",context,mistral
4_1775,Implicit,Coded Language,context,mistral
4_1776,Implicit,"Sarcasm, Coded Language",context,mistral
4_1777,Implicit,"[Sarcasm, Coded Language]",context,mistral
4_1778,Implicit,Coded Language,context,mistral
4_1779,Implicit,Coded Language,context,mistral
4_1780,Implicit,Coded Language,context,mistral
4_1781,Explicit,,context,mistral
4_1782,Implicit,Coded Language,context,mistral
4_1783,Implicit,Coded Language,context,mistral
4_1784,Implicit,"Coded Language, Sarcasm",context,mistral
4_1785,Implicit,"Coded Language, Threat",context,mistral
4_1786,Implicit,"Coded Language, Threats, Escalation",context,mistral
4_1787,Implicit,Coded Language,context,mistral
4_1788,Implicit,"Coded Language, Threat",context,mistral
4_1789,Implicit,"Coded Language, Sarcasm",context,mistral
4_1790,Implicit,Coded Language,context,mistral
4_1791,Implicit,Coded Language,context,mistral
4_1792,Implicit,"Irony, Coded Language",context,mistral
4_1793,Implicit,Coded Language,context,mistral
4_1794,Implicit,Coded Language,context,mistral
4_1795,Implicit,Coded Language,context,mistral
4_1796,Implicit,Coded Language,context,mistral
4_1797,Implicit,Coded Language,context,mistral
4_1798,Implicit,"Coded Language, Threat",context,mistral
4_1799,Explicit,,context,mistral
4_1800,Implicit,Coded Language,context,mistral
4_1801,Implicit,Coded Language,context,mistral
4_1802,Implicit,Coded Language,context,mistral
4_1803,Implicit,Coded Language,context,mistral
4_1804,Implicit,Irony,context,mistral
4_1806,Implicit,Coded Language,context,mistral
4_1807,Implicit,"Coded Language, Irony",context,mistral
4_1808,Implicit,Coded Language,context,mistral
4_1809,Implicit,Irony,context,mistral
4_1810,Implicit,Irony,context,mistral
4_1811,Explicit,,context,mistral
4_1812,Implicit,"Irony, Coded Language",context,mistral
4_1813,Implicit,Coded Language,context,mistral
4_1814,Implicit,Coded Language,context,mistral
4_1815,Implicit,Irony,context,mistral
4_1816,Implicit,Coded Language,context,mistral
4_1817,Implicit,Irony,context,mistral
4_1818,Implicit,Coded Language,context,mistral
4_1819,Implicit,Coded Language,context,mistral
4_1820,Implicit,Irony,context,mistral
4_1821,Implicit,Coded Language,context,mistral
4_1822,Explicit,,context,mistral
4_1823,Implicit,Coded Language,context,mistral
4_1824,Implicit,"Irony, Coded Language",context,mistral
4_1825,Implicit,Irony,context,mistral
4_1826,Implicit,Coded Language,context,mistral
4_1827,Implicit,Irony,context,mistral
4_1828,Implicit,"Irony, Coded Language",context,mistral
4_1829,Implicit,Coded Language,context,mistral
4_1830,Implicit,Coded Language,context,mistral
4_1831,Implicit,Irony,context,mistral
4_1832,Implicit,"Metaphor, Coded Language",context,mistral
4_1833,Implicit,Irony,context,mistral
4_1834,Implicit,Coded Language,context,mistral
4_1835,Implicit,"Coded Language, Sarcasm (implied criticism)",context,mistral
4_1837,Implicit,Coded Language,context,mistral
4_1838,Implicit,Coded Language,context,mistral
4_1839,Implicit,Coded Language,context,mistral
4_1840,Implicit,"Irony, Coded Language",context,mistral
4_1841,Implicit,Coded Language,context,mistral
4_1842,Implicit,Coded Language,context,mistral
4_1843,Implicit,Coded Language,context,mistral
4_1844,Implicit,Coded Language,context,mistral
4_1845,Explicit,,context,mistral
4_1846,Implicit,"Irony, Coded Language",context,mistral
4_1847,Implicit,Coded Language,context,mistral
4_1848,Implicit,"Irony, Coded Language",context,mistral
4_1849,Implicit,Coded Language,context,mistral
4_1850,Implicit,Coded Language,context,mistral
4_1851,Implicit,Coded Language,context,mistral
4_1852,Implicit,Coded Language,context,mistral
4_1853,Implicit,Irony,context,mistral
4_1854,Implicit,Coded Language,context,mistral
4_1855,Explicit,,context,mistral
4_1856,Implicit,Coded Language,context,mistral
4_1857,Implicit,Coded Language,context,mistral
4_1858,Implicit,Coded Language,context,mistral
4_1859,Implicit,Coded Language,context,mistral
4_1860,Implicit,Coded Language,context,mistral
4_1861,Implicit,Coded Language,context,mistral
4_1862,Explicit,,context,mistral
4_1863,Implicit,Coded Language,context,mistral
4_1864,Implicit,Coded Language,context,mistral
4_1865,Implicit,Coded Language,context,mistral
4_1866,Implicit,Coded Language,context,mistral
4_1868,Implicit,Irony,context,mistral
4_1869,Implicit,Irony,context,mistral
4_1870,Explicit,,context,mistral
4_1871,Implicit,Irony,context,mistral
4_1872,Implicit,"Sarcasm, Metaphor",context,mistral
4_1873,Implicit,"Sarcasm (masking hostility), Metaphor, Coded Language",context,mistral
4_1874,Implicit,Threat,context,mistral
4_1875,Implicit,"Sarcasm, Insult",context,mistral
4_1876,Implicit,Irony,context,mistral
4_1877,Implicit,Coded Language,context,mistral
4_1878,Implicit,Irony,context,mistral
4_1879,Implicit,Irony,context,mistral
4_1880,Implicit,Irony,context,mistral
4_1881,Implicit,Irony,context,mistral
4_1882,Implicit,"Sarcasm, Metaphor",context,mistral
4_1883,Implicit,Threat,context,mistral
4_1884,Implicit,Historical Comparison,context,mistral
4_1885,Explicit,,context,mistral
4_1886,Explicit,,context,mistral
4_1887,Implicit,Sarcasm,context,mistral
4_1888,Implicit,"Sarcasm, Threats",context,mistral
4_1889,Implicit,"Sarcasm, Threat",context,mistral
4_1890,Implicit,Sarcasm,context,mistral
4_1891,Explicit,,context,mistral
4_1892,Implicit,Irony,context,mistral
4_1893,Implicit,Irony,context,mistral
4_1894,Explicit,,context,mistral
4_1895,Implicit,Irony,context,mistral
4_1896,Implicit,Irony,context,mistral
4_1897,Implicit,Insult,context,mistral
4_1899,Implicit,Metaphor,context,mistral
4_1900,Implicit,Irony,context,mistral
4_1901,Implicit,Sarcasm,context,mistral
4_1902,Implicit,"Irony, Metaphor",context,mistral
4_1903,Implicit,Sarcasm,context,mistral
4_1904,Implicit,Irony,context,mistral
4_1905,Implicit,Irony,context,mistral
4_1906,Implicit,"Irony, Coded Language",context,mistral
4_1907,Implicit,Irony,context,mistral
4_1908,Implicit,"[Sarcasm, Irony]",context,mistral
4_1909,Implicit,Irony,context,mistral
4_1910,Implicit,Sarcasm,context,mistral
4_1911,Implicit,Sarcasm,context,mistral
4_1912,Explicit,,context,mistral
4_1913,Explicit,,context,mistral
4_1914,Implicit,Irony,context,mistral
4_1915,Implicit,Metaphor,context,mistral
4_1916,Implicit,Irony,context,mistral
4_1917,Implicit,Irony,context,mistral
4_1918,Implicit,Sarcasm,context,mistral
4_1919,Implicit,Irony,context,mistral
4_1920,Explicit,,context,mistral
4_1921,Implicit,Irony,context,mistral
4_1922,Implicit,Coded Language,context,mistral
4_1923,Implicit,"Sarcasm, Insult",context,mistral
4_1924,Implicit,Irony,context,mistral
4_1925,Implicit,"Sarcasm, Threat",context,mistral
4_1926,Implicit,Sarcasm,context,mistral
4_1927,Implicit,Coded Language,context,mistral
4_1928,Explicit,,context,mistral
4_1930,Implicit,Irony,context,mistral
4_1931,Implicit,Irony,context,mistral
4_1932,Implicit,Irony,context,mistral
4_1933,Implicit,Irony,context,mistral
4_1934,Implicit,Direct Threat,context,mistral
4_1935,Implicit,Religious Sentiment,context,mistral
4_1936,Implicit,Irony,context,mistral
4_1937,Implicit,"Irony, Sarcasm",context,mistral
4_1938,Implicit,Irony,context,mistral
4_1939,Implicit,Irony,context,mistral
4_1940,Implicit,Irony,context,mistral
4_1941,Implicit,Metaphor,context,mistral
4_1942,Implicit,Irony,context,mistral
4_1943,Explicit,,context,mistral
4_1944,Explicit,,context,mistral
4_1945,Implicit,Irony,context,mistral
4_1946,Implicit,Irony,context,mistral
4_1947,Implicit,Sarcasm,context,mistral
4_1948,Explicit,,context,mistral
4_1949,Implicit,Irony,context,mistral
4_1950,Implicit,Irony,context,mistral
4_1951,Implicit,Quotation from religious texts used as a tool for derogatory comments and hate speech,context,mistral
4_1952,Explicit,,context,mistral
4_1953,Implicit,Irony,context,mistral
4_1954,Implicit,Coded Language,context,mistral
4_1955,Implicit,"Irony, Metaphor",context,mistral
4_1956,Implicit,Sarcasm,context,mistral
4_1957,Implicit,"Irony, Coded Language",context,mistral
4_1958,Implicit,"Sarcasm, Threatening Language",context,mistral
4_1959,Implicit,Irony,context,mistral
4_1961,Implicit,Irony,context,mistral
4_1962,Implicit,Irony,context,mistral
4_1963,Implicit,Irony,context,mistral
4_1964,Implicit,Sarcasm,context,mistral
4_1965,Implicit,Irony,context,mistral
4_1966,Implicit,Irony,context,mistral
4_1967,Explicit,,context,mistral
4_1968,Implicit,Irony,context,mistral
4_1969,Implicit,Irony,context,mistral
4_1970,Implicit,Irony,context,mistral
4_1971,Implicit,Irony,context,mistral
4_1972,Implicit,Irony,context,mistral
4_1973,Implicit,Irony,context,mistral
4_1974,Implicit,Irony,context,mistral
4_1975,Implicit,"Irony, Sarcasm",context,mistral
4_1976,Implicit,Irony,context,mistral
4_1977,Implicit,Irony,context,mistral
4_1978,Implicit,Irony,context,mistral
4_1979,Implicit,Sarcasm,context,mistral
4_1980,Implicit,Irony,context,mistral
4_1981,Implicit,Irony,context,mistral
4_1982,Implicit,Irony,context,mistral
4_1983,Implicit,Irony,context,mistral
4_1984,Implicit,Irony,context,mistral
4_1985,Implicit,Irony,context,mistral
4_1986,Implicit,Irony,context,mistral
4_1987,Implicit,Sarcasm,context,mistral
4_1988,Implicit,"Sarcasm, Metaphor",context,mistral
4_1989,Implicit,"Sarcasm, Irony",context,mistral
4_1990,Implicit,Insult,context,mistral
4_1992,Implicit,Coded Language,context,mistral
4_1993,Implicit,Coded Language,context,mistral
4_1994,Implicit,Coded Language,context,mistral
4_1995,Implicit,Irony,context,mistral
4_1996,Implicit,Coded Language,context,mistral
4_1997,Implicit,Irony,context,mistral
4_1998,Implicit,Sarcasm,context,mistral
4_1999,Implicit,Coded Language,context,mistral
4_2000,Implicit,Irony,context,mistral
4_2001,Implicit,Coded Language,context,mistral
4_2002,Implicit,Coded Language,context,mistral
4_2003,Implicit,Threat,context,mistral
4_2004,Explicit,,context,mistral
4_2005,Explicit,,context,mistral
4_2006,Explicit,,context,mistral
4_2007,Implicit,Irony,context,mistral
4_2008,Implicit,Coded Language,context,mistral
4_2009,Implicit,Coded Language,context,mistral
4_2010,Explicit,,context,mistral
4_2011,Implicit,Irony,context,mistral
4_2012,Implicit,Coded Language,context,mistral
4_2013,Implicit,"Irony, Coded Language",context,mistral
4_2014,Implicit,Irony,context,mistral
4_2015,Implicit,Irony,context,mistral
4_2016,Implicit,Coded Language,context,mistral
4_2017,Implicit,Metaphor,context,mistral
4_2018,Implicit,Irony,context,mistral
4_2019,Implicit,Coded Language,context,mistral
4_2020,Implicit,Sarcasm,context,mistral
4_2021,Implicit,Coded Language,context,mistral
4_2023,Implicit,Irony,context,mistral
4_2024,Implicit,Irony,context,mistral
4_2025,Implicit,Irony,context,mistral
4_2026,Explicit,,context,mistral
4_2027,Implicit,Coded Language,context,mistral
4_2028,Implicit,Metaphor,context,mistral
4_2029,Implicit,Coded Language,context,mistral
4_2030,Explicit,,context,mistral
4_2031,Implicit,Irony,context,mistral
4_2032,Implicit,Irony,context,mistral
4_2033,Implicit,Irony,context,mistral
4_2034,Implicit,Irony,context,mistral
4_2035,Implicit,Coded Language,context,mistral
4_2036,Implicit,Irony,context,mistral
4_2037,Implicit,Irony,context,mistral
4_2038,Implicit,Irony,context,mistral
4_2039,Implicit,Irony,context,mistral
4_2040,Implicit,Irony,context,mistral
4_2041,Implicit,Irony,context,mistral
4_2042,Implicit,Coded Language,context,mistral
4_2043,Implicit,Sarcasm,context,mistral
4_2044,Implicit,Irony,context,mistral
4_2045,Implicit,Irony,context,mistral
4_2046,Implicit,Irony,context,mistral
4_2047,Implicit,Irony,context,mistral
4_2048,Implicit,Irony,context,mistral
4_2049,Implicit,"Irony, Threat",context,mistral
4_2050,Explicit,,context,mistral
4_2051,Implicit,"Sarcasm, Coded Language",context,mistral
4_2052,Implicit,"Insult, Coded Language",context,mistral
4_2054,Implicit,Metaphor,context,mistral
4_2055,Implicit,"Sarcasm, Racism",context,mistral
4_2056,Explicit,,context,mistral
4_2057,Implicit,"Sarcasm, Metaphor",context,mistral
4_2058,Implicit,Irony,context,mistral
4_2059,Implicit,Irony,context,mistral
4_2060,Implicit,Irony,context,mistral
4_2061,Implicit,Irony,context,mistral
4_2062,Implicit,"Sarcasm, Coded Language",context,mistral
4_2063,Implicit,Irony,context,mistral
4_2064,Implicit,Irony,context,mistral
4_2065,Explicit,,context,mistral
4_2066,Implicit,Coded Language,context,mistral
4_2067,Implicit,Sarcasm,context,mistral
4_2068,Ambiguous,,context,mistral
4_2069,Implicit,Irony,context,mistral
4_2070,Implicit,Irony,context,mistral
4_2071,Implicit,Sarcasm,context,mistral
4_2072,Implicit,Sarcasm,context,mistral
4_2073,Implicit,Coded Language,context,mistral
4_2074,Implicit,Sarcasm,context,mistral
4_2075,Explicit,,context,mistral
4_2076,Implicit,Coded Language,context,mistral
4_2077,Implicit,Irony,context,mistral
4_2078,Implicit,Irony,context,mistral
4_2079,Implicit,Sarcasm,context,mistral
4_2080,Implicit,Irony,context,mistral
4_2081,Implicit,"Irony, Coded Language",context,mistral
4_2082,Explicit,,context,mistral
4_2083,Implicit,Sarcasm,context,mistral
5_2084,Implicit,"Sarcasm, Irony",context,mistral
5_2085,Implicit,Irony,context,mistral
5_2086,Explicit,,context,mistral
5_2087,Implicit,Irony,context,mistral
5_2088,Explicit,,context,mistral
5_2089,Implicit,Insult,context,mistral
5_2090,Implicit,Sarcasm,context,mistral
5_2091,Implicit,Sarcasm,context,mistral
5_2092,Implicit,Sarcasm,context,mistral
5_2093,Implicit,Irony,context,mistral
5_2094,Implicit,Irony,context,mistral
5_2095,Implicit,Irony,context,mistral
5_2096,Implicit,Irony,context,mistral
5_2097,Implicit,Sarcasm,context,mistral
5_2098,Implicit,Irony,context,mistral
5_2099,Implicit,Coded Language,context,mistral
5_2100,Implicit,Irony,context,mistral
5_2101,Implicit,Irony,context,mistral
5_2102,Implicit,Sarcasm,context,mistral
5_2103,Implicit,Sarcasm,context,mistral
5_2104,Implicit,Irony,context,mistral
5_2105,Implicit,Irony,context,mistral
5_2106,Implicit,Sarcasm,context,mistral
5_2107,Explicit,,context,mistral
5_2108,Implicit,Irony,context,mistral
5_2109,Implicit,"Sarcasm, Threat",context,mistral
5_2110,Explicit,,context,mistral
5_2111,Explicit,,context,mistral
5_2112,Implicit,"Sarcasm, Metaphor",context,mistral
5_2113,Implicit,"Sarcasm, Metaphor",context,mistral
5_2114,Implicit,"Sarcasm, Metaphor",context,mistral
5_2115,Implicit,"Threatening Language, Sarcasm",context,mistral
5_2116,Implicit,Sarcasm,context,mistral
5_2117,Implicit,Irony,context,mistral
5_2118,Explicit,,context,mistral
5_2119,Implicit,"Sarcasm, Metaphor",context,mistral
5_2120,Implicit,Sarcasm,context,mistral
5_2121,Implicit,"Sarcasm, Coded Language",context,mistral
5_2122,Implicit,"Sarcasm, Threat",context,mistral
5_2123,Implicit,"Sarcasm, Metaphor",context,mistral
5_2125,Implicit,"Irony, Coded Language",context,mistral
5_2126,Implicit,Irony,context,mistral
5_2127,Implicit,Irony,context,mistral
